Cincinnati	2048.14032870013
Alabama	2005.2406806266888
Georgia	1985.8830043415521
Michigan	1984.529318479965
NotreDame	1936.1226343493024
Baylor	1922.311837779913
OklahomaState	1903.932834271595
Louisiana	1896.2582989236846
OhioState	1889.8741719982472
Mississippi	1883.5549659119395
Texas-SanAntonio	1863.709842623101
MichiganState	1859.0457348715506
Pittsburgh	1843.059550445166
BrighamYoung	1840.8323228874938
SanDiego State	1837.8423671975322
Oklahoma	1833.6288098846971
Utah	1817.2969193707556
Houston	1804.924904589457
Clemson	1793.225165112395
Iowa	1790.4459281754764
Oregon	1775.0844550271202
AppalachianState	1773.478683733566
WakeForest	1767.2411066334394
Arkansas	1761.0385467429599
Wisconsin	1759.318006642432
UtahState	1755.1659399452083
NorthCarolina State	1743.804797034309
FresnoState	1742.0073620814962
AirForce	1740.9133758014832
Kentucky	1739.9604805515387
Purdue	1735.90744325837
TexasA&M	1727.9460494955556
BoiseState	1708.2705777091294
CoastalCarolina	1696.7054267281092
Minnesota	1689.060538769202
MississippiState	1688.572278686986
NorthernIllinois	1685.8036577437892
Tennessee	1685.619054024247
PennState	1676.6693166211662
CentralMichigan	1666.0861397908357
Army	1665.2154826803169
IowaState	1655.3801578262412
LouisianaState	1651.7338160347992
Alabama-Birmingham	1650.6847147565
Nevada	1646.7106705973245
UCLA	1645.8682159274158
SouthernMethodist	1641.2739825716217
Auburn	1638.1264739576507
KansasState	1635.999795252832
CentralFlorida	1630.0959165525965
WesternKentucky	1627.938683212246
EastCarolina	1618.7904210632585
ArizonaState	1616.1620506432396
California-Davis	1612.9222074487973
WashingtonState	1610.9692148539298
GeorgiaState	1608.1182850911005
Maryland	1606.573442033095
WesternMichigan	1605.7141358978533
Miami	1595.5625458291865
WestVirginia	1594.1737617446497
Missouri	1593.9982682422562
SouthCarolina	1592.1668702843092
Louisville	1588.8540555512502
NorthCarolina	1583.8994898811209
Liberty	1581.459320082839
IncarnateWord	1578.7969638346085
Montana	1577.8320827007403
TexasTech	1577.3644478261022
OregonState	1574.0258299647335
Virginia	1573.7391435489644
KentState	1573.1248257267005
SouthDakota State	1569.401442997677
Tulsa	1568.1979253081279
