8	Oct 15, 2016	4:00 PM	Sat	(18) Florida	40		Missouri	14	Ben Hill Griffin Stadium - Gainesville, Florida	8	Oct 15, 2016	6:00 PM	Sat	Florida International	27	@	Charlotte	26	Jerry Richardson Stadium - Charlotte, North Carolina	8	Oct 15, 2016	3:30 PM	Sat	(14) Florida State	17		Wake Forest	6	Doak Campbell Stadium - Tallahassee, Florida	8	Oct 15, 2016	12:30 PM	Sat	Georgia Tech	35		Georgia Southern	24	Bobby Dodd Stadium - Atlanta, Georgia	8	Oct 15, 2016	7:00 PM	Sat	(13) Houston	38		Tulsa	31	TDECU Stadium - Houston, Texas	8	Oct 15, 2016	5:00 PM	Sat	Idaho	55		New Mexico State	23	Kibbie Dome - Moscow, Idaho	8	Oct 15, 2016	12:00 PM	Sat	Illinois	24	@	Rutgers	7	High Points Solutions Stadium - Piscataway, New Jersey	8	Oct 15, 2016	12:00 PM	Sat	Iowa	49	@	Purdue	35	Ross Ade Stadium - West Lafayette, Indiana	8	Oct 15, 2016	7:30 PM	Sat	Louisiana State	45		Southern Mississippi	10	Tiger Stadium - Baton Rouge, Louisiana	8	Oct 15, 2016	3:30 PM	Sat	Louisiana Tech	56	@	Massachusetts	28	Gillette Stadium - Foxborough, Massachusetts
8	Oct 15, 2016	7:00 PM	Sat	Louisiana-Monroe	40		Texas State	34	Malone Stadium - Monroe, Louisiana	8	Oct 15, 2016	7:00 PM	Sat	Marshall	27		Florida Atlantic	21	Joan C. Edwards Stadium - Huntington, West Virginia	8	Oct 15, 2016	2:30 PM	Sat	Miami (OH)	18		Kent State	14	Fred Yager Stadium - Oxford, Ohio	8	Oct 15, 2016	12:00 PM	Sat	Minnesota	31	@	Maryland	10	Maryland Stadium - College Park, Maryland	8	Oct 15, 2016	3:30 PM	Sat	(10) Nebraska	27	@	Indiana	22	Memorial Stadium - Bloomington, Indiana	8	Oct 15, 2016	11:59 PM	Sat	Nevada-Las Vegas	41	@	Hawaii	38	Hawaiian Tel Federal Credit Union Field at Aloha Stadium - Honolulu, Hawaii	8	Oct 15, 2016	3:30 PM	Sat	New Mexico	45	N	Air Force	40	Cotton Bowl Stadium - Dallas, Texas	8	Oct 15, 2016	3:30 PM	Sat	North Carolina	20	@	(16) Miami (FL)	13	Hard Rock Stadium - Miami Gardens, Florida	8	Oct 15, 2016	3:30 PM	Sat	Northwestern	54	@	Michigan State	40	Spartan Stadium - East Lansing, Michigan	8	Oct 15, 2016	8:00 PM	Sat	(2) Ohio State	30	@	(8) Wisconsin	23	Camp Randall Stadium - Madison, Wisconsin
8	Oct 15, 2016	12:00 PM	Sat	(19) Oklahoma	38		Kansas State	17	Gaylord Family - Oklahoma Memorial Stadium - Norman, Oklahoma	8	Oct 15, 2016	12:30 PM	Sat	Pittsburgh	45	@	Virginia	31	Scott Stadium - Charlottesville, Virginia	8	Oct 15, 2016	10:30 PM	Sat	San Jose State	14		Nevada	10	CEFCU Stadium - San Jose, California	8	Oct 15, 2016	7:00 PM	Sat	South Florida	42		Connecticut	27	Raymond James Stadium - Tampa, Florida	8	Oct 15, 2016	3:30 PM	Sat	Southern California	48	@	Arizona	14	Arizona Stadium - Tucson, Arizona	8	Oct 15, 2016	7:30 PM	Sat	Stanford	17	@	Notre Dame	10	Notre Dame Stadium - South Bend, Indiana	8	Oct 15, 2016	3:45 PM	Sat	Syracuse	31		(17) Virginia Tech	17	Carrier Dome - Syracuse, New York	8	Oct 15, 2016	7:30 PM	Sat	Temple	26	@	Central Florida	25	Bright House Networks Stadium - Orlando, Florida	8	Oct 15, 2016	7:00 PM	Sat	Texas	27		Iowa State	6	Darrell K Royal-Texas Memorial Stadium - Austin, Texas	8	Oct 15, 2016	7:00 PM	Sat	Texas-San Antonio	14	@	Rice	13	Rice Stadium - Houston, Texas
8	Oct 15, 2016	3:30 PM	Sat	Toledo	42		Bowling Green	35	Glass Bowl - Toledo, Ohio	8	Oct 15, 2016	3:30 PM	Sat	Troy	31		Georgia State	21	Veterans Memorial Stadium - Troy, Alabama	8	Oct 15, 2016	4:00 PM	Sat	(21) Utah	19	@	Oregon State	14	Reser Stadium - Corvallis, Oregon	8	Oct 15, 2016	12:00 PM	Sat	Vanderbilt	17	@	Georgia	16	Sanford Stadium - Athens, Georgia	8	Oct 15, 2016	10:30 PM	Sat	Washington State	27		UCLA	21	Martin Stadium - Pullman, Washington	8	Oct 15, 2016	12:00 PM	Sat	(20) West Virginia	48	@	Texas Tech	17	Jones AT&T Stadium - Lubbock, Texas	8	Oct 15, 2016	2:30 PM	Sat	Western Kentucky	44	@	Middle Tennessee State	43	Johnny "Red" Floyd Stadium - Murfreesboro, Tennessee	8	Oct 15, 2016	3:30 PM	Sat	(24) Western Michigan	41	@	Akron	0	InfoCision Stadium - Akron, Ohio	9	Oct 20, 2016		Thu	(14) Boise State	28		Brigham Young	27	Albertsons Stadium - Boise, Idaho	9	Oct 20, 2016	7:30 PM	Thu	Troy	28	@	South Alabama	21	Ladd-Peebles Stadium - Mobile, Alabama
9	Oct 20, 2016	7:00 PM	Thu	Virginia Tech	37		Miami (FL)	16	Lane Stadium - Blacksburg, Virginia	9	Oct 21, 2016	10:30 PM	Fri	California	52		Oregon	49	Memorial Stadium - Berkeley, California	9	Oct 21, 2016	10:30 PM	Fri	San Diego State	42		San Jose State	3	Qualcomm Stadium - San Diego, California	9	Oct 21, 2016	7:00 PM	Fri	Temple	46		South Florida	30	Lincoln Financial Field - Philadelphia, Pennsylvania	9	Oct 22, 2016	3:00 PM	Sat	Akron	35	@	Ball State	25	Scheumann Stadium - Muncie, Indiana	9	Oct 22, 2016		Sat	(1) Alabama	33		(6) Texas A&M	14	Bryant-Denny Stadium - Tuscaloosa, Alabama	9	Oct 22, 2016	3:30 PM	Sat	Appalachian State	37		Idaho	19	Kidd Brewer Stadium - Boone, North Carolina	9	Oct 22, 2016	6:00 PM	Sat	(21) Auburn	56		(17) Arkansas	3	Jordan Hare Stadium - Auburn, Alabama	9	Oct 22, 2016	12:00 PM	Sat	Central Florida	24	@	Connecticut	16	Rentschler Field - East Hartford, Connecticut	9	Oct 22, 2016	5:30 PM	Sat	Charlotte	27	@	Marshall	24	Joan C. Edwards Stadium - Huntington, West Virginia
9	Oct 22, 2016	7:00 PM	Sat	Cincinnati	31		East Carolina	19	Nippert Stadium - Cincinnati, Ohio	9	Oct 22, 2016	3:00 PM	Sat	Colorado	10	@	Stanford	5	Stanford Stadium - Stanford, California	9	Oct 22, 2016	5:30 PM	Sat	Colorado State	42	@	Nevada-Las Vegas	23	Sam Boyd Stadium - Las Vegas, Nevada	9	Oct 22, 2016	8:00 PM	Sat	Georgia Southern	22	@	New Mexico State	19	Aggie Memorial Stadium - Las Cruces, New Mexico	9	Oct 22, 2016	3:30 PM	Sat	Georgia State	31		Tennessee-Martin	6	Georgia Dome - Atlanta, Georgia	9	Oct 22, 2016	2:00 PM	Sat	Hawaii	34	@	Air Force	27	Falcon Stadium - Colorado Springs, Colorado	9	Oct 22, 2016	12:00 PM	Sat	Kansas State	24		Texas	21	Bill Snyder Family Football Stadium - Manhattan, Kansas	9	Oct 22, 2016	7:30 PM	Sat	Kentucky	40		Mississippi State	38	Commonwealth Stadium - Lexington, Kentucky	9	Oct 22, 2016	7:00 PM	Sat	Louisiana	27	@	Texas State	3	Bobcat Stadium - San Marcos, Texas	9	Oct 22, 2016	9:00 PM	Sat	(25) Louisiana State	38		(23) Mississippi	21	Tiger Stadium - Baton Rouge, Louisiana
9	Oct 22, 2016	7:00 PM	Sat	Louisiana Tech	44	@	Florida International	24	FIU Stadium - Miami, Florida	9	Oct 22, 2016	12:00 PM	Sat	(7) Louisville	54		North Carolina State	13	Papa John's Cardinal Stadium - Louisville, Kentucky	9	Oct 22, 2016	7:30 PM	Sat	Maryland	28		Michigan State	17	Maryland Stadium - College Park, Maryland	9	Oct 22, 2016	12:00 PM	Sat	Miami (OH)	40	@	Bowling Green	26	Doyt L. Perry Stadium - Bowling Green, Ohio	9	Oct 22, 2016	3:30 PM	Sat	(3) Michigan	41		Illinois	8	Michigan Stadium - Ann Arbor, Michigan	9	Oct 22, 2016	4:00 PM	Sat	Middle Tennessee State	51	@	Missouri	45	Faurot Field - Columbia, Missouri	9	Oct 22, 2016	12:00 PM	Sat	Minnesota	34		Rutgers	32	TCF Bank Stadium - Minneapolis, Minnesota	9	Oct 22, 2016	3:30 PM	Sat	(24) Navy	42		Memphis	28	Navy Marine Corps Memorial Stadium - Annapolis, Maryland	9	Oct 22, 2016	3:30 PM	Sat	(8) Nebraska	27		Purdue	14	Memorial Stadium - Lincoln, Nebraska	9	Oct 22, 2016	9:00 PM	Sat	New Mexico	59		Louisiana-Monroe	17	University Stadium - Albuquerque, New Mexico
9	Oct 22, 2016	3:00 PM	Sat	(22) North Carolina	35	@	Virginia	14	Scott Stadium - Charlottesville, Virginia	9	Oct 22, 2016	12:00 PM	Sat	North Texas	35	@	Army	18	Michie Stadium - West Point, New York	9	Oct 22, 2016	3:30 PM	Sat	Northern Illinois	44		Buffalo	7	Huskie Stadium - DeKalb, Illinois	9	Oct 22, 2016	12:00 PM	Sat	Northwestern	24		Indiana	14	Ryan Field - Evanston, Illinois	9	Oct 22, 2016	1:00 PM	Sat	Ohio	14	@	Kent State	10	Dix Stadium - Kent, Ohio	9	Oct 22, 2016	8:00 PM	Sat	(16) Oklahoma	66	@	Texas Tech	59	Jones AT&T Stadium - Lubbock, Texas	9	Oct 22, 2016	12:00 PM	Sat	Oklahoma State	44	@	Kansas	20	Memorial Stadium - Lawrence, Kansas	9	Oct 22, 2016	8:00 PM	Sat	Penn State	24		(2) Ohio State	21	Beaver Stadium - University Park, Pennsylvania	9	Oct 22, 2016	3:30 PM	Sat	Rice	65		Prairie View A&M	44	Rice Stadium - Houston, Texas	9	Oct 22, 2016	12:00 PM	Sat	South Carolina	34		Massachusetts	28	Williams-Brice Stadium - Columbia, South Carolina
9	Oct 22, 2016	7:00 PM	Sat	Southern Methodist	38		(11) Houston	16	Gerald J. Ford Stadium - Dallas, Texas	9	Oct 22, 2016	12:30 PM	Sat	Syracuse	28	@	Boston College	20	Alumni Stadium - Chestnut Hill, Massachusetts	9	Oct 22, 2016	7:00 PM	Sat	Texas-El Paso	52	@	Texas-San Antonio	49	Alamodome - San Antonio, Texas	9	Oct 22, 2016	12:00 PM	Sat	Toledo	31		Central Michigan	17	Glass Bowl - Toledo, Ohio	9	Oct 22, 2016	3:45 PM	Sat	Tulsa	50		Tulane	27	Skelly Field at H.A. Chapman Stadium - Tulsa, Oklahoma	9	Oct 22, 2016	4:00 PM	Sat	(19) Utah	52	@	UCLA	45	Rose Bowl - Pasadena, California	9	Oct 22, 2016	10:30 PM	Sat	Utah State	38		Fresno State	20	Merlin Olsen Field at Maverik Stadium - Logan, Utah	9	Oct 22, 2016	7:30 PM	Sat	Vanderbilt	35		Tennessee State	17	Vanderbilt Stadium - Nashville, Tennessee	9	Oct 22, 2016	6:30 PM	Sat	(5) Washington	41		Oregon State	17	Husky Stadium - Seattle, Washington	9	Oct 22, 2016	10:00 PM	Sat	Washington State	37	@	Arizona State	32	Sun Devil Stadium - Tempe, Arizona
9	Oct 22, 2016	3:30 PM	Sat	(12) West Virginia	34		Texas Christian	10	Milan Puskar Stadium - Morgantown, West Virginia	9	Oct 22, 2016	7:00 PM	Sat	Western Kentucky	59		Old Dominion	24	Houchens Industries-L.T. Smith Stadium - Bowling Green, Kentucky	9	Oct 22, 2016	3:30 PM	Sat	(20) Western Michigan	45		Eastern Michigan	31	Waldo Stadium - Kalamazoo, Michigan	9	Oct 22, 2016	12:00 PM	Sat	(10) Wisconsin	17	@	Iowa	9	Kinnick Stadium - Iowa City, Iowa	9	Oct 22, 2016	10:30 PM	Sat	Wyoming	42	@	Nevada	34	MacKay Stadium - Reno, Nevada	10	Oct 27, 2016	7:30 PM	Thu	Appalachian State	34	@	Georgia Southern	10	Allen E. Paulson Stadium - Statesboro, Georgia	10	Oct 27, 2016	7:30 PM	Thu	Buffalo	41		Akron	20	University of Buffalo Stadium - Buffalo, New York	10	Oct 27, 2016	7:30 PM	Thu	Ohio	31	@	Toledo	26	Glass Bowl - Toledo, Ohio	10	Oct 27, 2016	10:30 PM	Thu	Southern California	45		California	24	Los Angeles Memorial Coliseum - Los Angeles, California	10	Oct 27, 2016	7:00 PM	Thu	(25) Virginia Tech	39	@	Pittsburgh	36	Heinz Field - Pittsburgh, Pennsylvania
10	Oct 28, 2016	10:30 PM	Fri	Air Force	31	@	Fresno State	21	Bulldog Stadium - Fresno, California	10	Oct 28, 2016	8:00 PM	Fri	San Diego State	40	@	Utah State	13	Merlin Olsen Field at Maverik Stadium - Logan, Utah	10	Oct 28, 2016	7:00 PM	Fri	South Florida	52		(22) Navy	45	Raymond James Stadium - Tampa, Florida	10	Oct 29, 2016	7:00 PM	Sat	Arkansas State	51		Louisiana-Monroe	10	Centennial Bank Stadium - Jonesboro, Arkansas	10	Oct 29, 2016	3:30 PM	Sat	Army	21	@	Wake Forest	13	BB&T Field - Winston-Salem, North Carolina	10	Oct 29, 2016	7:15 PM	Sat	(15) Auburn	40	@	Mississippi	29	Vaught-Hemingway Stadium - Oxford, Mississippi	10	Oct 29, 2016	12:30 PM	Sat	Boston College	21	@	North Carolina State	14	Carter Finley Stadium - Raleigh, North Carolina	10	Oct 29, 2016	8:00 PM	Sat	(3) Clemson	37	@	(12) Florida State	34	Doak Campbell Stadium - Tallahassee, Florida	10	Oct 29, 2016	12:00 PM	Sat	East Carolina	41		Connecticut	3	Dowdy-Ficklen Stadium - Greenville, North Carolina	10	Oct 29, 2016	3:30 PM	Sat	(14) Florida	24	N	Georgia	10	EverBank Field - Jacksonville, Florida
10	Oct 29, 2016	12:00 PM	Sat	Georgia Tech	38		Duke	35	Bobby Dodd Stadium - Atlanta, Georgia	10	Oct 29, 2016	12:00 PM	Sat	Houston	31		Central Florida	24	TDECU Stadium - Houston, Texas	10	Oct 29, 2016	3:30 PM	Sat	Indiana	42		Maryland	36	Memorial Stadium - Bloomington, Indiana	10	Oct 29, 2016	12:00 PM	Sat	Kansas State	31	@	Iowa State	26	Jack Trice Stadium - Ames, Iowa	10	Oct 29, 2016	12:00 PM	Sat	Kent State	27	@	Central Michigan	24	Kelly/Shorts Stadium - Mount Pleasant, Michigan	10	Oct 29, 2016	12:00 PM	Sat	Kentucky	35	@	Missouri	21	Faurot Field - Columbia, Missouri	10	Oct 29, 2016	7:00 PM	Sat	Louisiana Tech	61		Rice	16	Joe Aillet Stadium - Ruston, Louisiana	10	Oct 29, 2016	12:00 PM	Sat	(5) Louisville	32	@	Virginia	25	Scott Stadium - Charlottesville, Virginia	10	Oct 29, 2016	12:00 PM	Sat	Massachusetts	34		Wagner	10	Warren McGuirk Alumni Stadium - Amherst, Massachusetts	10	Oct 29, 2016	3:30 PM	Sat	Miami (OH)	28	@	Eastern Michigan	15	Rynearson Stadium - Ypsilanti, Michigan
10	Oct 29, 2016	12:00 PM	Sat	(2) Michigan	32	@	Michigan State	23	Spartan Stadium - East Lansing, Michigan	10	Oct 29, 2016	7:00 PM	Sat	Middle Tennessee State	42	@	Florida International	35	FIU Stadium - Miami, Florida	10	Oct 29, 2016	12:00 PM	Sat	Minnesota	40	@	Illinois	17	Memorial Stadium - Champaign, Illinois	10	Oct 29, 2016	3:30 PM	Sat	Mississippi State	56		Samford	41	Davis Wade Stadium - Starkville, Mississippi	10	Oct 29, 2016	11:59 PM	Sat	New Mexico	28	@	Hawaii	21	Hawaiian Tel Federal Credit Union Field at Aloha Stadium - Honolulu, Hawaii	10	Oct 29, 2016	3:30 PM	Sat	Notre Dame	30		Miami (FL)	27	Notre Dame Stadium - South Bend, Indiana	10	Oct 29, 2016	3:30 PM	Sat	(6) Ohio State	24		Northwestern	20	Ohio Stadium - Columbus, Ohio	10	Oct 29, 2016	7:00 PM	Sat	(16) Oklahoma	56		Kansas	3	Gaylord Family - Oklahoma Memorial Stadium - Norman, Oklahoma	10	Oct 29, 2016	12:00 PM	Sat	Oklahoma State	37		(10) West Virginia	20	Boone Pickens Stadium - Stillwater, Oklahoma	10	Oct 29, 2016	8:00 PM	Sat	Old Dominion	31	@	Texas-El Paso	21	Sun Bowl Stadium - El Paso, Texas
10	Oct 29, 2016	5:00 PM	Sat	Oregon	54		Arizona State	35	Autzen Stadium - Eugene, Oregon	10	Oct 29, 2016	12:00 PM	Sat	(24) Penn State	62	@	Purdue	24	Ross-Ade Stadium - West Lafayette, Indiana	10	Oct 29, 2016	10:30 PM	Sat	San Jose State	30		Nevada-Las Vegas	24	CEFCU Stadium - San Jose, California	10	Oct 29, 2016	5:00 PM	Sat	South Alabama	13		Georgia State	10	Ladd-Peebles Stadium - Mobile, Alabama	10	Oct 29, 2016	7:15 PM	Sat	South Carolina	24		(18) Tennessee	21	Williams-Brice Stadium - Columbia, South Carolina	10	Oct 29, 2016	4:00 PM	Sat	Southern Methodist	35	@	Tulane	31	Yulman Stadium - New Orleans, Louisiana	10	Oct 29, 2016	7:00 PM	Sat	Southern Mississippi	24		Marshall	14	M.M. Roberts Stadium - Hattiesburg, Mississippi	10	Oct 29, 2016	11:00 PM	Sat	Stanford	34	@	Arizona	10	Arizona Stadium - Tucson, Arizona	10	Oct 29, 2016	3:30 PM	Sat	Temple	34		Cincinnati	13	Lincoln Financial Field - Philadelphia, Pennsylvania	10	Oct 29, 2016	3:30 PM	Sat	Texas	35		(8) Baylor	34	Darrell K Royal-Texas Memorial Stadium - Austin, Texas
10	Oct 29, 2016	7:30 PM	Sat	(9) Texas A&M	52		New Mexico State	10	Kyle Field - College Station, Texas	10	Oct 29, 2016	3:30 PM	Sat	Texas Tech	27	@	Texas Christian	24	Amon G. Carter Stadium - Fort Worth, Texas	10	Oct 29, 2016	7:00 PM	Sat	Texas-San Antonio	31		North Texas	17	Alamodome - San Antonio, Texas	10	Oct 29, 2016	8:00 PM	Sat	Tulsa	59	@	Memphis	30	Liberty Bowl Memorial Stadium - Memphis, Tennessee	10	Oct 29, 2016	3:30 PM	Sat	(4) Washington	31	@	(17) Utah	24	Rice-Eccles Stadium - Salt Lake City, Utah	10	Oct 29, 2016	10:45 PM	Sat	Washington State	35	@	Oregon State	31	Reser Stadium - Corvallis, Oregon	10	Oct 29, 2016	3:30 PM	Sat	Western Kentucky	52	@	Florida Atlantic	3	FAU Football Stadium - Boca Raton, Florida	10	Oct 29, 2016	7:00 PM	Sat	(11) Wisconsin	23		(7) Nebraska	17	Camp Randall Stadium - Madison, Wisconsin	10	Oct 29, 2016	7:00 PM	Sat	Wyoming	30		(13) Boise State	28	War Memorial Stadium - Laramie, Wyoming	11	Nov 1, 2016	8:00 PM	Tue	Northern Illinois	45		Bowling Green	20	Huskie Stadium - DeKalb, Illinois
11	Nov 1, 2016	8:00 PM	Tue	(17) Western Michigan	52	@	Ball State	20	Scheumann Stadium - Muncie, Indiana	11	Nov 2, 2016	7:30 PM	Wed	Toledo	48	@	Akron	17	InfoCision Stadium - Akron, Ohio	11	Nov 3, 2016	7:30 PM	Thu	Arkansas State	31	@	Georgia State	16	Georgia Dome - Atlanta, Georgia	11	Nov 3, 2016	9:00 PM	Thu	(21) Colorado	20		UCLA	10	Folsom Field - Boulder, Colorado	11	Nov 3, 2016		Thu	Ohio	34		Buffalo	10	Peden Stadium - Athens, Ohio	11	Nov 3, 2016	7:30 PM	Thu	(12) Oklahoma	34	@	Iowa State	24	Jack Trice Stadium - Ames, Iowa	11	Nov 4, 2016	10:15 PM	Fri	(24) Boise State	45		San Jose State	31	Albertsons Stadium - Boise, Idaho	11	Nov 4, 2016	6:00 PM	Fri	Miami (OH)	37		Central Michigan	17	Fred Yager Stadium - Oxford, Ohio	11	Nov 4, 2016	7:00 PM	Fri	Temple	21	@	Connecticut	0	Rentschler Field - East Hartford, Connecticut	11	Nov 5, 2016	12:00 PM	Sat	Air Force	31	@	Army	12	Michie Stadium - West Point, New York
11	Nov 5, 2016	8:00 PM	Sat	(1) Alabama	10	@	(15) Louisiana State	0	Tiger Stadium - Baton Rouge, Louisiana	11	Nov 5, 2016	3:30 PM	Sat	Appalachian State	35		Texas State	10	Kidd Brewer Stadium - Boone, North Carolina	11	Nov 5, 2016	3:30 PM	Sat	Arkansas	31		(10) Florida	10	Donald W. Reynolds Razorback Stadium - Fayetteville, Arkansas	11	Nov 5, 2016	12:00 PM	Sat	(11) Auburn	23		Vanderbilt	16	Jordan Hare Stadium - Auburn, Alabama	11	Nov 5, 2016	3:30 PM	Sat	Brigham Young	20	@	Cincinnati	3	Nippert Stadium - Cincinnati, Ohio	11	Nov 5, 2016	5:00 PM	Sat	Central Florida	37		Tulane	6	Bright House Networks Stadium - Orlando, Florida	11	Nov 5, 2016	3:30 PM	Sat	Charlotte	38	@	Southern Mississippi	27	M.M. Roberts Stadium - Hattiesburg, Mississippi	11	Nov 5, 2016		Sat	(3) Clemson	54		Syracuse	0	Clemson Memorial Stadium - Clemson, South Carolina	11	Nov 5, 2016	3:30 PM	Sat	Colorado State	37		Fresno State	0	Sonny Lubick Field at Hughes Stadium - Fort Collins, Colorado	11	Nov 5, 2016	3:30 PM	Sat	Florida Atlantic	42	@	Rice	25	Rice Stadium - Houston, Texas
11	Nov 5, 2016	7:00 PM	Sat	(19) Florida State	24	@	North Carolina State	20	Carter Finley Stadium - Raleigh, North Carolina	11	Nov 5, 2016	7:30 PM	Sat	Georgia	27	@	Kentucky	24	Commonwealth Stadium - Lexington, Kentucky	11	Nov 5, 2016	5:00 PM	Sat	Idaho	23	@	Louisiana	13	Cajun Field - Lafayette, Louisiana	11	Nov 5, 2016	12:00 PM	Sat	Illinois	31		Michigan State	27	Memorial Stadium - Champaign, Illinois	11	Nov 5, 2016	12:00 PM	Sat	Indiana	33	@	Rutgers	27	High Points Solutions Stadium - Piscataway, New Jersey	11	Nov 5, 2016	5:30 PM	Sat	Louisiana Tech	45	@	North Texas	24	Apogee Stadium - Denton, Texas	11	Nov 5, 2016	5:00 PM	Sat	Louisiana-Monroe	42		South Alabama	35	Malone Stadium - Monroe, Louisiana	11	Nov 5, 2016	12:00 PM	Sat	(5) Louisville	52	@	Boston College	7	Alumni Stadium - Chestnut Hill, Massachusetts	11	Nov 5, 2016	4:00 PM	Sat	Memphis	51	@	Southern Methodist	7	Gerald J. Ford Stadium - Dallas, Texas	11	Nov 5, 2016	12:30 PM	Sat	Miami (FL)	51		Pittsburgh	28	Hard Rock Stadium - Miami Gardens, Florida
11	Nov 5, 2016	3:30 PM	Sat	(2) Michigan	59		Maryland	3	Michigan Stadium - Ann Arbor, Michigan	11	Nov 5, 2016	3:30 PM	Sat	Minnesota	44		Purdue	31	TCF Bank Stadium - Minneapolis, Minnesota	11	Nov 5, 2016	12:00 PM	Sat	Mississippi	37		Georgia Southern	27	Vaught-Hemingway Stadium - Oxford, Mississippi	11	Nov 5, 2016	12:00 PM	Sat	Mississippi State	35		(7) Texas A&M	28	Davis Wade Stadium - Starkville, Mississippi	11	Nov 5, 2016	11:30 AM	Sat	Navy	28	N	Notre Dame	27	EverBank Field - Jacksonville, Florida	11	Nov 5, 2016	10:15 PM	Sat	New Mexico	35		Nevada	26	University Stadium - Albuquerque, New Mexico	11	Nov 5, 2016	12:30 PM	Sat	(18) North Carolina	48		Georgia Tech	20	Kenan Memorial Stadium - Chapel Hill, North Carolina	11	Nov 5, 2016	8:00 PM	Sat	(6) Ohio State	62		(9) Nebraska	3	Ohio Stadium - Columbus, Ohio	11	Nov 5, 2016	3:30 PM	Sat	(22) Oklahoma State	43	@	Kansas State	37	Bill Snyder Family Football Stadium - Manhattan, Kansas	11	Nov 5, 2016	7:00 PM	Sat	Old Dominion	38		Marshall	14	S.B. Ballard Stadium - Norfolk, Virginia
11	Nov 5, 2016	7:30 PM	Sat	(20) Penn State	41		Iowa	14	Beaver Stadium - University Park, Pennsylvania	11	Nov 5, 2016	7:00 PM	Sat	San Diego State	55		Hawaii	0	Qualcomm Stadium - San Diego, California	11	Nov 5, 2016	4:00 PM	Sat	South Carolina	31		Missouri	21	Williams-Brice Stadium - Columbia, South Carolina	11	Nov 5, 2016	7:00 PM	Sat	Southern California	45		Oregon	20	Los Angeles Memorial Coliseum - Los Angeles, California	11	Nov 5, 2016	3:30 PM	Sat	Stanford	26		Oregon State	15	Stanford Stadium - Stanford, California	11	Nov 5, 2016	4:00 PM	Sat	Tennessee	55		Tennessee Tech	0	Neyland Stadium - Knoxville, Tennessee	11	Nov 5, 2016	12:00 PM	Sat	Texas	45	@	Texas Tech	37	Jones AT&T Stadium - Lubbock, Texas	11	Nov 5, 2016	3:30 PM	Sat	Texas Christian	62	@	(13) Baylor	22	McLane Stadium - Waco, Texas	11	Nov 5, 2016		Sat	Texas-El Paso	42		Houston Baptist	10	Sun Bowl Stadium - El Paso, Texas	11	Nov 5, 2016	2:30 PM	Sat	Texas-San Antonio	45	@	Middle Tennessee State	25	Johnny "Red" Floyd Stadium - Murfreesboro, Tennessee
11	Nov 5, 2016	3:30 PM	Sat	Troy	52		Massachusetts	31	Veterans Memorial Stadium - Troy, Alabama	11	Nov 5, 2016	8:00 PM	Sat	Tulsa	45		East Carolina	24	Skelly Field at H.A. Chapman Stadium - Tulsa, Oklahoma	11	Nov 5, 2016	3:30 PM	Sat	(23) Virginia Tech	24	@	Duke	21	Wallace Wade Stadium - Durham, North Carolina	11	Nov 5, 2016	3:00 PM	Sat	Wake Forest	27		Virginia	20	BB&T Field - Winston-Salem, North Carolina	11	Nov 5, 2016	10:30 PM	Sat	(4) Washington	66	@	California	27	Memorial Stadium - Berkeley, California	11	Nov 5, 2016	4:00 PM	Sat	(25) Washington State	69		Arizona	7	Martin Stadium - Pullman, Washington	11	Nov 5, 2016	7:00 PM	Sat	(14) West Virginia	48		Kansas	21	Milan Puskar Stadium - Morgantown, West Virginia	11	Nov 5, 2016	5:30 PM	Sat	Western Kentucky	49		Florida International	21	Houchens Industries-L.T. Smith Stadium - Bowling Green, Kentucky	11	Nov 5, 2016	12:00 PM	Sat	(8) Wisconsin	21	@	Northwestern	7	Ryan Field - Evanston, Illinois	11	Nov 5, 2016	10:15 PM	Sat	Wyoming	52		Utah State	28	War Memorial Stadium - Laramie, Wyoming
12	Nov 8, 2016	7:00 PM	Tue	Eastern Michigan	48	@	Ball State	41	Scheumann Stadium - Muncie, Indiana	12	Nov 8, 2016	7:30 PM	Tue	(14) Western Michigan	37	@	Kent State	21	Dix Stadium - Kent, Ohio	12	Nov 9, 2016	8:00 PM	Wed	Bowling Green	38	@	Akron	28	InfoCision Stadium - Akron, Ohio	12	Nov 9, 2016	8:00 PM	Wed	Toledo	31	N	Northern Illinois	24	Guaranteed Rate Field - Chicago, Illinois	12	Nov 10, 2016	7:30 PM	Thu	Duke	28		(15) North Carolina	27	Wallace Wade Stadium - Durham, North Carolina	12	Nov 10, 2016	7:30 PM	Thu	Louisiana	33	@	Georgia Southern	26	Allen E. Paulson Stadium - Statesboro, Georgia	12	Nov 10, 2016	9:30 PM	Thu	(13) Utah	49	@	Arizona State	26	Sun Devil Stadium - Tempe, Arizona	12	Nov 11, 2016	7:30 PM	Fri	(20) Florida State	45		Boston College	7	Doak Campbell Stadium - Tallahassee, Florida	12	Nov 12, 2016	10:15 PM	Sat	Air Force	49		Colorado State	46	Falcon Stadium - Colorado Springs, Colorado	12	Nov 12, 2016	12:00 PM	Sat	(1) Alabama	51		Mississippi State	3	Bryant-Denny Stadium - Tuscaloosa, Alabama
