1	Aug 28, 2021	2:00 PM	Sat	Fresno State	45		Connecticut	0	
1	Aug 28, 2021	1:20 PM	Sat	Illinois	30		Nebraska	22	
1	Aug 28, 2021	10:00 PM	Sat	San Jose State	45		Southern Utah	14	
1	Aug 28, 2021	9:30 PM	Sat	Texas-El Paso	30	@	New Mexico State	3	
1	Aug 28, 2021	3:30 PM	Sat	UCLA	44		Hawaii	10	
2	Sep 1, 2021	7:30 PM	Wed	Alabama-Birmingham	31	N	Jacksonville State	0	Cramton Bowl - Montgomery, Alabama
2	Sep 2, 2021	7:30 PM	Thu	Appalachian State	33	N	East Carolina	19	Bank of America Stadium - Charlotte, North Carolina
2	Sep 2, 2021	10:30 PM	Thu	(25) Arizona State	41		Southern Utah	14	
2	Sep 2, 2021	7:00 PM	Thu	Ball State	31		Western Illinois	21	
2	Sep 2, 2021	7:00 PM	Thu	Buffalo	69		Wagner	7	
2	Sep 2, 2021	7:30 PM	Thu	California-Davis	19	@	Tulsa	17	
2	Sep 2, 2021	7:00 PM	Thu	Central Florida	36		Boise State	31	
2	Sep 2, 2021	7:00 PM	Thu	(22) Coastal Carolina	52		Citadel	14	
2	Sep 2, 2021	10:00 PM	Thu	Eastern Washington	35	@	Nevada-Las Vegas	33	
2	Sep 2, 2021	8:05 PM	Thu	Florida International	48		Long Island	10	
2	Sep 2, 2021	8:00 PM	Thu	New Mexico	27		Houston Baptist	17	
2	Sep 2, 2021	7:30 PM	Thu	North Carolina State	45		South Florida	0	
2	Sep 2, 2021	8:00 PM	Thu	(4) Ohio State	45	@	Minnesota	31	
2	Sep 2, 2021	8:00 PM	Thu	Tennessee	38		Bowling Green	6	
2	Sep 2, 2021	7:30 PM	Thu	(24) Utah	40		Weber State	17	
2	Sep 2, 2021	8:00 PM	Thu	Western Kentucky	59		Tennessee-Martin	21	
2	Sep 3, 2021	7:00 PM	Fri	Charlotte	31		Duke	28	
2	Sep 3, 2021	9:00 PM	Fri	Colorado	35		Northern Colorado	7	
2	Sep 3, 2021	7:00 PM	Fri	Eastern Michigan	35		St. Francis (PA)	15	
2	Sep 3, 2021	8:00 PM	Fri	Kansas	17		South Dakota	14	
2	Sep 3, 2021	9:00 PM	Fri	Michigan State	38	@	Northwestern	21	
2	Sep 3, 2021	9:00 PM	Fri	South Dakota State	42	@	Colorado State	23	
2	Sep 3, 2021	6:00 PM	Fri	Virginia Tech	17		(10) North Carolina	10	
2	Sep 3, 2021	7:00 PM	Fri	Wake Forest	42		Old Dominion	10	
2	Sep 4, 2021	2:00 PM	Sat	Air Force	35		Lafayette	14	
2	Sep 4, 2021	3:30 PM	Sat	(1) Alabama	44	N	(14) Miami (FL)	13	Mercedes-Benz Stadium - Atlanta, Georgia
2	Sep 4, 2021	2:00 PM	Sat	Arkansas	38		Rice	17	
2	Sep 4, 2021	7:00 PM	Sat	Arkansas State	40		Central Arkansas	21	
2	Sep 4, 2021	12:00 PM	Sat	Army	43	@	Georgia State	10	
2	Sep 4, 2021	7:00 PM	Sat	Auburn	60		Akron	10	
2	Sep 4, 2021	7:00 PM	Sat	Baylor	29	@	Texas State	20	
2	Sep 4, 2021	12:00 PM	Sat	Boston College	51		Colgate	0	
