LouisianaState	1966.6776723362389
Oklahoma	1964.5345154487277
Miami	1956.7384623773808
SouthernCalifornia	1903.835944009318
Michigan	1890.6744007663967
OhioState	1887.9609485416818
Texas	1883.5833587140621
FloridaState	1870.1041226977234
BoiseState	1857.0171960656762
Tennessee	1853.0300246773606
KansasState	1852.732942354273
TexasChristian	1850.3555232486715
BowlingGreen	1823.6983845918103
Georgia	1821.1495869705004
Iowa	1806.3603373310568
Utah	1788.1156757129738
Florida	1783.7203916663245
Purdue	1783.1283845914577
OklahomaState	1777.4595344130894
Maryland	1766.0748075550314
Nebraska	1763.6975327430844
Mississippi	1760.5128737930909
SouthernMississippi	1754.063686252754
NorthernIllinois	1742.4473978048702
WashingtonState	1736.275713675643
Minnesota	1710.9066773861855
Arkansas	1709.2780490717687
WestVirginia	1700.5724754605571
Clemson	1687.1471901773505
Oregon	1685.679701914353
Pittsburgh	1683.436986939016
MichiganState	1682.5506936721242
Marshall	1669.414615495347
Connecticut	1669.29491024566
NewMexico	1666.209320559375
Missouri	1664.186126452651
Auburn	1661.1936426436291
VirginiaTech	1659.485383133596
Louisville	1656.5950711341761
NorthTexas	1655.28022074925
NorthCarolina State	1651.8538591120212
Toledo	1647.504638008328
ColoradoState	1645.9109526384661
TexasTech	1644.5074501059323
Wisconsin	1635.3396185473252
Virginia	1632.6029161263705
Delaware	1626.4042617289774
Memphis	1624.2991450203288
FresnoState	1622.3294415742466
BostonCollege	1620.4763707090212
Tulsa	1619.1076210754659
California	1617.128444072568
OregonState	1616.1350411128135
SouthFlorida	1609.068325866952
Hawaii	1590.3942440081978
Northwestern	1583.6344991606088
Navy	1582.4879493767976
NotreDame	1580.928601894177
AirForce	1572.1231421115501
Houston	1559.8609244443373
GeorgiaTech	1559.1019324138822
Nevada-LasVegas	1558.1832604586175
Montana	1557.2534589425493
Colorado	1555.5988456273835
UCLA	1554.049115904037
Washington	1550.3650909261248
Villanova	1550.3223597507583
Colgate	1548.8155365106518
Syracuse	1548.6663678518044
StephenF. Austin	1544.40109549243
SanDiego State	1541.302704874533
Kansas	1533.7454238674252
WesternIllinois	1533.3347811653773
Akron	1530.5213475116554
SouthCarolina	1523.9385434797775
Nevada	1508.6932009595537
Troy	1501.5743402634414
TexasA&M	1499.883571330572
WakeForest	1489.1788185191979
Alabama	1485.3271175589366
Alabama-Birmingham	1470.226750032005
Rutgers	1467.3936213173627
WesternMichigan	1467.2308092707729
LouisianaTech	1466.0246882705874
EasternWashington	1465.158822704412
BrighamYoung	1459.6784642460932
ArizonaState	1459.2782552351987
Stanford	1457.1705490120642
Massachusetts	1452.3422770902962
IdahoState	1451.6879955229551
McNeeseState	1451.282474636727
CalPoly	1450.9009084285476
Tulane	1447.6211326576358
Cincinnati	1443.197836051244
MissouriState	1437.0513938495594
Duke	1436.9868715695611
FloridaA&M	1435.974782643435
Citadel	1433.5930925153878
Rice	1432.7883426517471
Wyoming	1429.5082748937693
NorthwesternState	1428.0658849386573
FloridaAtlantic	1426.6717558303344
EasternIllinois	1426.4895985356088
Hofstra	1426.0707164723406
Lehigh	1425.6213397007557
JamesMadison	1424.7699636611574
Furman	1424.5015461346547
PortlandState	1419.8942969713958
WeberState	1419.1424789492794
KentState	1419.0303675894334
CharlestonSouthern	1417.8843716627455
WesternKentucky	1416.01616851091
SacramentoState	1414.9709495363754
VirginiaMilitary Institute	1413.7140118981192
AppalachianState	1413.6343441906704
NichollsState	1412.7144395658245
BallState	1409.880531256409
Wofford	1407.6876433801851
Samford	1404.5191454720798
JacksonvilleState	1402.739917332462
Howard	1401.3265214987268
SouthernUtah	1397.0778457128513
SoutheasternLouisiana	1396.6140654759326
William& Mary	1386.0911978362283
NorthernArizona	1385.684426134755
RhodeIsland	1384.854048965288
YoungstownState	1383.8907770471315
Liberty	1381.791452035104
MontanaState	1377.621714952397
TennesseeTech	1376.9960125440205
Tennessee-Martin	1365.9206244042402
MurrayState	1364.3773101660722
PennState	1363.278864588178
TexasState	1360.7470142394736
EastTennessee State	1359.7390130367232
GramblingState	1356.8883926959345
NewHampshire	1353.8147492067274
NorthernIowa	1352.7654319229391
Kentucky	1349.8949311636818
Chattanooga	1348.9808895024053
WesternNew Mexico	1345.7393129915606
Louisiana	1341.671606733175
Baylor	1340.064774250919
ArkansasState	1336.5159474036175
IllinoisState	1332.9689144140116
WesternCarolina	1322.329029291476
EasternKentucky	1321.7406895218433
EasternMichigan	1321.0121676588674
MiddleTennessee State	1317.6358151223114
Arizona	1308.130315636407
IowaState	1301.8888727019166
CentralMichigan	1291.1055644669837
SanJose State	1290.6152724841952
FloridaInternational	1290.2958371220134
MississippiState	1282.7229346227257
Vanderbilt	1279.9596333812335
NorthCarolina	1259.0711880890794
IndianaState	1255.5985638299117
CentralFlorida	1253.7758857747674
SoutheastMissouri State	1244.9672881454953
Idaho	1236.8080630810848
Indiana	1236.5256888278927
UtahState	1227.1398211326655
SamHouston	1226.4617051168077
NewMexico State	1226.4037303402372
Illinois	1179.129561012428
Temple	1174.2958995369988
Ohio	1166.3096163059452
Buffalo	1151.046996033511
Texas-ElPaso	1150.2624653375483
EastCarolina	1118.1622091791335
Louisiana-Monroe	1078.1299255562885
Army	1008.7367458582801
SouthernMethodist	1003.7710182436665
