OhioState	2127.5127889653254
LouisianaState	2120.6275170099525
Clemson	2037.1125251881701
Memphis	1988.4698521308942
Oklahoma	1974.0242356842916
Georgia	1938.9833206545104
BoiseState	1934.8059853825234
AppalachianState	1909.0329377856976
NotreDame	1900.1092104731547
Florida	1897.91253273254
PennState	1892.2204542844843
Oregon	1875.9452702046544
Baylor	1872.1387225620497
Wisconsin	1867.897108266973
Auburn	1865.9708040130965
Navy	1862.4577260329318
Cincinnati	1848.8075629810137
Michigan	1846.978101894306
Utah	1845.911454256513
Alabama	1837.9371176238908
AirForce	1837.5918453240151
SouthernMethodist	1825.4148489689285
Minnesota	1809.9025745263389
Iowa	1791.417269658294
FloridaAtlantic	1781.4665350321957
Louisiana	1763.215061083204
Virginia	1735.9573186117045
SouthernCalifornia	1734.3954003153517
CentralFlorida	1727.079807903286
OklahomaState	1704.238677983088
KansasState	1695.6036793175317
Temple	1694.1066229230314
Marshall	1689.936560387046
Tennessee	1686.4562985360524
VirginiaTech	1682.1321273636327
TexasA&M	1681.033382887552
SanDiego State	1676.087296985693
Louisville	1672.912026914519
Texas	1672.495220485042
WakeForest	1670.5132564122553
Hawaii	1669.9509776541338
UtahState	1663.1741460346184
Indiana	1658.527658254631
IowaState	1655.384029528746
WesternKentucky	1652.7097495956118
BrighamYoung	1648.5668722217918
Washington	1644.2712418935453
LouisianaTech	1632.1574878113738
GeorgiaSouthern	1627.7125659364929
Pittsburgh	1627.141506015814
FloridaState	1623.8384438178998
ArizonaState	1620.773297996978
Kentucky	1618.5467911802791
California	1612.8295769645654
MississippiState	1612.3930505175133
Miami	1611.9783830808753
ArkansasState	1592.5589308274882
NorthCarolina	1588.8725383577214
MichiganState	1587.4748877817208
Alabama-Birmingham	1587.4451515390124
Citadel	1581.574345642641
Tulane	1581.5081934756363
Charlotte	1581.063773886916
Wyoming	1578.290364113026
BostonCollege	1572.511013703345
SouthernMississippi	1571.0041051333
Buffalo	1567.4345988356456
CentralMichigan	1562.0257287045351
