CentralFlorida	2048.6066993918157
Georgia	1999.4649724495905
Clemson	1984.0174612276924
Oklahoma	1974.1630552319994
Wisconsin	1952.993073679382
Alabama	1951.2094939343797
OhioState	1945.3168611332092
SouthernCalifornia	1902.8420288441985
Auburn	1902.8418473402028
PennState	1861.6529745978946
NotreDame	1857.1710956627978
Memphis	1856.5756028132241
Washington	1836.181007844345
MichiganState	1814.9448114272102
Stanford	1811.4701678740637
LouisianaState	1803.6052399638695
TexasChristian	1795.9436036432353
Toledo	1792.3105141071655
SanDiego State	1786.5692116756582
BoiseState	1786.3160597491678
Northwestern	1783.5865441157157
WashingtonState	1781.7785593987767
FloridaAtlantic	1779.51575927149
Troy	1758.6540069146997
MississippiState	1733.979976186071
NorthCarolina State	1731.1445471526695
SouthFlorida	1728.7523641339803
OklahomaState	1728.070231979474
SouthCarolina	1724.5397475341176
Michigan	1724.291541460344
VirginiaTech	1724.2189063303547
FresnoState	1712.0547684047056
Army	1704.210713863975
BostonCollege	1699.4020093342956
Louisville	1697.0325899205466
Iowa	1690.8624222428075
NorthTexas	1688.1969227030631
ArizonaState	1671.7452358232238
WakeForest	1662.327985371345
TexasA&M	1656.7326200139223
CentralMichigan	1651.1006885396273
Miami	1647.611902110558
NorthernIllinois	1641.942878958693
Houston	1635.9219012608712
Oregon	1635.4342731110564
Missouri	1629.884949816734
SouthernMethodist	1627.6993863225591
IowaState	1625.4903232521667
Kentucky	1621.9720642605655
WestVirginia	1621.1337663765748
UCLA	1618.5880300194478
FloridaInternational	1615.340761849377
FloridaState	1614.0061298096855
KansasState	1612.0354167265732
Ohio	1606.9960338312037
Arizona	1603.407421923213
TennesseeState	1597.9396922302074
Akron	1593.4895784834591
Navy	1588.832795854936
Mississippi	1588.233174226674
Purdue	1583.8819763955903
Utah	1580.459302284861
JamesMadison	1574.58659206314
WesternIllinois	1564.6626428341435
SouthernMississippi	1563.754580928473
SouthDakota	1561.2314428041038
TexasTech	1561.0459443613975
Texas	1560.2698605649987
NewHampshire	1556.1019851908627
Liberty	1552.3312660917875
AppalachianState	1550.9504968790577
NorthCarolina A&T	1548.529408713496
Duke	1546.4418481045407
Marshall	1540.5408594953637
Wyoming	1539.4048237910993
GeorgiaTech	1538.6049911693578
Temple	1535.9308141238346
Virginia	1532.007679371169
WesternMichigan	1529.6675713714517
Alabama-Birmingham	1526.8348152790213
