2	Sep 2, 2023	12:00 PM	Sat	Kentucky	44		Ball State	14	
2	Sep 2, 2023	12:00 PM	Sat	Liberty	34		Bowling Green	24	
2	Sep 2, 2023	8:30 PM	Sat	Louisiana	38		Northwestern State	13	
2	Sep 2, 2023	7:00 PM	Sat	Louisiana-Monroe	17		Army	13	
2	Sep 2, 2023	6:00 PM	Sat	Marshall	21		Albany	17	
2	Sep 2, 2023	3:30 PM	Sat	Maryland	38		Towson	6	
2	Sep 2, 2023	7:00 PM	Sat	Memphis	56		Bethune-Cookman	14	
2	Sep 2, 2023	12:00 PM	Sat	(2) Michigan	30		East Carolina	3	
2	Sep 2, 2023	2:00 PM	Sat	(22) Mississippi	73		Mercer	7	
2	Sep 2, 2023	4:00 PM	Sat	Mississippi State	48		Southeastern Louisiana	7	
2	Sep 2, 2023	4:00 PM	Sat	Nevada-Las Vegas	44		Bryant	14	
2	Sep 2, 2023	9:00 PM	Sat	New Mexico State	58		Western Illinois	21	
2	Sep 2, 2023	7:30 PM	Sat	(21) North Carolina	31	N	South Carolina	17	
2	Sep 2, 2023	12:00 PM	Sat	Northern Illinois	27	@	Boston College	24	
2	Sep 2, 2023	3:30 PM	Sat	(13) Notre Dame	56		Tennessee State	3	
2	Sep 2, 2023	2:00 PM	Sat	Ohio	27		Long Island	10	
2	Sep 2, 2023	3:30 PM	Sat	(3) Ohio State	23	@	Indiana	3	
2	Sep 2, 2023	12:00 PM	Sat	(20) Oklahoma	73		Arkansas State	0	
2	Sep 2, 2023	7:00 PM	Sat	Oklahoma State	27		Central Arkansas	13	
2	Sep 2, 2023	3:00 PM	Sat	(15) Oregon	81		Portland State	7	
2	Sep 2, 2023	7:30 PM	Sat	(7) Penn State	38		West Virginia	15	
2	Sep 2, 2023	3:30 PM	Sat	Pittsburgh	45		Wofford	7	
2	Sep 2, 2023	10:30 PM	Sat	San Diego State	36		Idaho State	28	
2	Sep 2, 2023	6:30 PM	Sat	(6) Southern California	66		Nevada	14	
2	Sep 2, 2023	12:00 PM	Sat	Southern Methodist	38		Louisiana Tech	14	
2	Sep 2, 2023	7:00 PM	Sat	Southern Mississippi	40		Alcorn State	14	
2	Sep 2, 2023	4:00 PM	Sat	Syracuse	65		Colgate	0	
2	Sep 2, 2023	2:00 PM	Sat	Temple	24		Akron	21	
2	Sep 2, 2023	12:00 PM	Sat	(12) Tennessee	49	N	Virginia	13	
2	Sep 2, 2023	3:30 PM	Sat	(11) Texas	37		Rice	10	
2	Sep 2, 2023	7:00 PM	Sat	(23) Texas A&M	52		New Mexico	10	
2	Sep 2, 2023	7:00 PM	Sat	Texas State	42	@	Baylor	31	
2	Sep 2, 2023	9:00 PM	Sat	Texas-El Paso	28		Incarnate Word	14	
2	Sep 2, 2023	7:00 PM	Sat	Troy	48		Stephen F. Austin	30	
2	Sep 2, 2023	8:00 PM	Sat	(24) Tulane	37		South Alabama	17	
2	Sep 2, 2023	10:30 PM	Sat	UCLA	27		Coastal Carolina	13	
2	Sep 2, 2023	7:00 PM	Sat	Vanderbilt	47		Alabama A&M	13	
2	Sep 2, 2023	8:00 PM	Sat	Virginia Tech	36		Old Dominion	17	
2	Sep 2, 2023	3:30 PM	Sat	(10) Washington	56		Boise State	19	
2	Sep 2, 2023	7:00 PM	Sat	Washington State	50	@	Colorado State	24	
2	Sep 2, 2023	3:30 PM	Sat	Western Kentucky	41		South Florida	24	
2	Sep 2, 2023	3:30 PM	Sat	(19) Wisconsin	38		Buffalo	17	
2	Sep 2, 2023	7:30 PM	Sat	Wyoming	35		Texas Tech	33	
2	Sep 3, 2023	7:30 PM	Sun	(8) Florida State	45	N	(5) Louisiana State	24	
2	Sep 3, 2023	3:30 PM	Sun	(18) Oregon State	42	@	San Jose State	17	
2	Sep 3, 2023	12:00 PM	Sun	Rutgers	24		Northwestern	7	
2	Sep 4, 2023	8:00 PM	Mon	Duke	28		(9) Clemson	7	
3	Sep 7, 2023	7:30 PM	Thu	Louisville	56		Murray State	0	
3	Sep 8, 2023	7:00 PM	Fri	Indiana	41		Indiana State	7	
3	Sep 8, 2023	7:30 PM	Fri	Kansas	34		Illinois	23	
3	Sep 9, 2023	8:00 PM	Sat	Air Force	13	N	Sam Houston	3	
3	Sep 9, 2023	6:00 PM	Sat	Akron	24		Morgan State	21	
3	Sep 9, 2023	4:00 PM	Sat	Arkansas	28		Kent State	6	
3	Sep 9, 2023	12:00 PM	Sat	Army	57		Delaware State	0	
3	Sep 9, 2023	10:30 PM	Sat	Auburn	14	@	California	10	
3	Sep 9, 2023	12:00 PM	Sat	Boston College	31		Holy Cross	28	
3	Sep 9, 2023	2:00 PM	Sat	Bowling Green	38		Eastern Illinois	15	
3	Sep 9, 2023	3:00 PM	Sat	Brigham Young	41		Southern Utah	16	
3	Sep 9, 2023	7:00 PM	Sat	Central Florida	18	@	Boise State	16	
3	Sep 9, 2023	1:30 PM	Sat	Central Michigan	45		New Hampshire	42	
3	Sep 9, 2023	6:30 PM	Sat	Cincinnati	27	@	Pittsburgh	21	
3	Sep 9, 2023	2:15 PM	Sat	(25) Clemson	66		Charleston Southern	17	
3	Sep 9, 2023	7:00 PM	Sat	Coastal Carolina	30		Jacksonville State	16	
3	Sep 9, 2023	12:00 PM	Sat	(22) Colorado	36		Nebraska	14	
3	Sep 9, 2023	6:00 PM	Sat	(21) Duke	42		Lafayette	7	
3	Sep 9, 2023	7:30 PM	Sat	Florida	49		McNeese State	7	
3	Sep 9, 2023	6:30 PM	Sat	Florida International	46		North Texas	39	
3	Sep 9, 2023	8:30 PM	Sat	(4) Florida State	66		Southern Mississippi	13	
3	Sep 9, 2023	6:00 PM	Sat	Fordham	40	@	Buffalo	37	
3	Sep 9, 2023	9:00 PM	Sat	Fresno State	34		Eastern Washington	31	
3	Sep 9, 2023	12:00 PM	Sat	(1) Georgia	45		Ball State	3	
3	Sep 9, 2023	6:00 PM	Sat	Georgia Southern	49		Alabama-Birmingham	35	
3	Sep 9, 2023	7:00 PM	Sat	Georgia State	35		Connecticut	14	
3	Sep 9, 2023	1:00 PM	Sat	Georgia Tech	48		South Carolina State	13	
3	Sep 9, 2023	7:00 PM	Sat	Idaho	33	@	Nevada	6	
3	Sep 9, 2023	3:30 PM	Sat	Iowa	20	@	Iowa State	13	
3	Sep 9, 2023	12:00 PM	Sat	James Madison	36	@	Virginia	35	
3	Sep 9, 2023	12:00 PM	Sat	(15) Kansas State	42		Troy	13	
3	Sep 9, 2023	3:00 PM	Sat	Kentucky	28		Eastern Kentucky	17	
3	Sep 9, 2023	6:00 PM	Sat	Liberty	33		New Mexico State	17	
3	Sep 9, 2023	7:30 PM	Sat	(14) Louisiana State	72		Grambling State	10	
3	Sep 9, 2023	7:00 PM	Sat	Louisiana Tech	51		Northwestern State	21	
3	Sep 9, 2023	8:00 PM	Sat	Louisiana-Monroe	24		Lamar	14	
3	Sep 9, 2023	4:00 PM	Sat	Marshall	31	@	East Carolina	13	
3	Sep 9, 2023	7:30 PM	Sat	Maryland	38		Charlotte	20	
3	Sep 9, 2023	7:00 PM	Sat	Memphis	37	@	Arkansas State	3	
3	Sep 9, 2023	3:30 PM	Sat	Miami (FL)	48		(23) Texas A&M	33	
3	Sep 9, 2023	3:30 PM	Sat	Miami (OH)	41	@	Massachusetts	28	
3	Sep 9, 2023	3:30 PM	Sat	(2) Michigan	35		Nevada-Las Vegas	7	
3	Sep 9, 2023	3:30 PM	Sat	Michigan State	45		Richmond	14	
3	Sep 9, 2023	7:30 PM	Sat	Minnesota	25		Eastern Michigan	6	
3	Sep 9, 2023	3:30 PM	Sat	(20) Mississippi	37	@	(24) Tulane	20	
3	Sep 9, 2023	7:30 PM	Sat	Mississippi State	31		Arizona	24	
3	Sep 9, 2023	7:00 PM	Sat	Missouri	23		Middle Tennessee State	19	
3	Sep 9, 2023	3:30 PM	Sat	Navy	24		Wagner	0	
3	Sep 9, 2023	8:00 PM	Sat	New Mexico	56		Tennessee Tech	10	
3	Sep 9, 2023	5:15 PM	Sat	(17) North Carolina	40		Appalachian State	34	
3	Sep 9, 2023	3:30 PM	Sat	Northwestern	38		Texas-El Paso	7	
3	Sep 9, 2023	12:00 PM	Sat	(10) Notre Dame	45	@	North Carolina State	24	
3	Sep 9, 2023	6:00 PM	Sat	Ohio	17	@	Florida Atlantic	10	
3	Sep 9, 2023	12:00 PM	Sat	(5) Ohio State	35		Youngstown State	7	
3	Sep 9, 2023	6:00 PM	Sat	(18) Oklahoma	28		Southern Methodist	11	
3	Sep 9, 2023	10:30 PM	Sat	Oklahoma State	27	@	Arizona State	15	
3	Sep 9, 2023	6:00 PM	Sat	Old Dominion	38		Louisiana	31	
3	Sep 9, 2023	7:00 PM	Sat	(13) Oregon	38	@	Texas Tech	30	
3	Sep 9, 2023	9:00 PM	Sat	(16) Oregon State	55		California-Davis	7	
3	Sep 9, 2023	12:00 PM	Sat	(7) Penn State	63		Delaware	7	
3	Sep 9, 2023	7:00 PM	Sat	Purdue	24	@	Virginia Tech	17	
3	Sep 9, 2023	7:00 PM	Sat	Rice	43		Houston	41	
3	Sep 9, 2023	7:30 PM	Sat	Rutgers	36		Temple	7	
3	Sep 9, 2023	4:00 PM	Sat	San Jose State	59		Cal Poly	3	
3	Sep 9, 2023	5:00 PM	Sat	South Alabama	35		Southeastern Louisiana	17	
3	Sep 9, 2023	7:30 PM	Sat	South Carolina	47		Furman	21	
3	Sep 9, 2023	7:00 PM	Sat	South Florida	38		Florida A&M	24	
3	Sep 9, 2023	10:30 PM	Sat	(6) Southern California	56		Stanford	10	
3	Sep 9, 2023	3:30 PM	Sat	Southern Illinois	14	@	Northern Illinois	11	
3	Sep 9, 2023	3:30 PM	Sat	Syracuse	48		Western Michigan	7	
3	Sep 9, 2023	5:00 PM	Sat	(9) Tennessee	30		Austin Peay	13	
3	Sep 9, 2023	7:00 PM	Sat	(11) Texas	34	@	(3) Alabama	24	
3	Sep 9, 2023	8:00 PM	Sat	Texas Christian	41		Nicholls State	6	
3	Sep 9, 2023	3:30 PM	Sat	Texas-San Antonio	20		Texas State	13	
3	Sep 9, 2023	3:30 PM	Sat	Toledo	71		Texas Southern	3	
3	Sep 9, 2023	7:30 PM	Sat	UCLA	35	@	San Diego State	10	
3	Sep 9, 2023	12:00 PM	Sat	(12) Utah	20	@	Baylor	13	
3	Sep 9, 2023	8:00 PM	Sat	Utah State	78		Idaho State	28	
3	Sep 9, 2023	11:00 AM	Sat	Wake Forest	36		Vanderbilt	20	
3	Sep 9, 2023	5:00 PM	Sat	(8) Washington	43		Tulsa	10	
3	Sep 9, 2023	7:30 PM	Sat	Washington State	31		(19) Wisconsin	22	
3	Sep 9, 2023	6:00 PM	Sat	West Virginia	56		Duquesne	17	
3	Sep 9, 2023	7:00 PM	Sat	Western Kentucky	52		Houston Baptist	22	
3	Sep 9, 2023	4:00 PM	Sat	Wyoming	31		Portland State	17	
3	Sep 10, 2023	12:00 AM	Sun	Hawaii	31		Albany	20	
4	Sep 14, 2023	7:30 PM	Thu	Memphis	28		Navy	24	
4	Sep 14, 2023	7:30 PM	Thu	(22) Miami (FL)	48		Bethune-Cookman	7	
4	Sep 15, 2023	8:00 PM	Fri	Air Force	39		Utah State	21	
4	Sep 15, 2023	7:00 PM	Fri	Army	37	@	Texas-San Antonio	29	
4	Sep 15, 2023	7:00 PM	Fri	Maryland	42		Virginia	14	
4	Sep 16, 2023	3:30 PM	Sat	(10) Alabama	17	@	South Florida	3	
4	Sep 16, 2023	3:30 PM	Sat	Appalachian State	43		East Carolina	28	
4	Sep 16, 2023	11:00 PM	Sat	Arizona	31		Texas-El Paso	10	
4	Sep 16, 2023	7:00 PM	Sat	Arkansas State	31		Stony Brook	7	
4	Sep 16, 2023	7:00 PM	Sat	Auburn	45		Samford	13	
4	Sep 16, 2023	2:00 PM	Sat	Ball State	45		Indiana State	7	
4	Sep 16, 2023	12:00 PM	Sat	Baylor	30		Long Island	7	
4	Sep 16, 2023	12:00 PM	Sat	Boise State	42		North Dakota	18	
4	Sep 16, 2023	7:30 PM	Sat	Brigham Young	38	@	Arkansas	31	
4	Sep 16, 2023	4:00 PM	Sat	California	31		Idaho	17	
4	Sep 16, 2023	6:30 PM	Sat	Central Florida	48		Villanova	14	
4	Sep 16, 2023	8:00 PM	Sat	Clemson	48		Florida Atlantic	14	
4	Sep 16, 2023	7:00 PM	Sat	Coastal Carolina	66		Duquesne	7	
4	Sep 16, 2023	10:00 PM	Sat	(18) Colorado	43		Colorado State	35	
4	Sep 16, 2023	3:30 PM	Sat	(21) Duke	38		Northwestern	14	
4	Sep 16, 2023	2:00 PM	Sat	Eastern Michigan	19		Massachusetts	17	
4	Sep 16, 2023	7:00 PM	Sat	Florida	29		(11) Tennessee	16	
4	Sep 16, 2023	3:30 PM	Sat	Florida International	24	@	Connecticut	17	
4	Sep 16, 2023	12:00 PM	Sat	(3) Florida State	31	@	Boston College	29	
4	Sep 16, 2023	10:30 PM	Sat	Fresno State	29	@	Arizona State	0	
4	Sep 16, 2023	3:30 PM	Sat	(1) Georgia	24		South Carolina	14	
4	Sep 16, 2023	6:00 PM	Sat	Georgia State	41	@	Charlotte	25	
4	Sep 16, 2023	3:30 PM	Sat	(25) Iowa	41		Western Michigan	10	
4	Sep 16, 2023	7:00 PM	Sat	James Madison	16	@	Troy	14	
4	Sep 16, 2023	10:30 PM	Sat	Kansas	31	@	Nevada	24	
4	Sep 16, 2023	12:00 PM	Sat	Kent State	38		Central Connecticut State	10	
4	Sep 16, 2023	7:30 PM	Sat	Kentucky	35		Akron	3	
4	Sep 16, 2023	12:00 PM	Sat	Liberty	55	@	Buffalo	27	
4	Sep 16, 2023	7:00 PM	Sat	Louisiana	41	@	Alabama-Birmingham	21	
4	Sep 16, 2023	12:00 PM	Sat	(14) Louisiana State	41	@	Mississippi State	14	
4	Sep 16, 2023	12:00 PM	Sat	Louisville	21	N	Indiana	14	
4	Sep 16, 2023	7:00 PM	Sat	Miami (OH)	31	@	Cincinnati	24	
4	Sep 16, 2023	7:30 PM	Sat	(2) Michigan	31		Bowling Green	6	
4	Sep 16, 2023	7:00 PM	Sat	Middle Tennessee State	35		Murray State	14	
4	Sep 16, 2023	7:30 PM	Sat	(17) Mississippi	48		Georgia Tech	23	
4	Sep 16, 2023	12:00 PM	Sat	Missouri	30		(15) Kansas State	27	
4	Sep 16, 2023	7:00 PM	Sat	Nebraska	35		Northern Illinois	11	
4	Sep 16, 2023	7:00 PM	Sat	Nevada-Las Vegas	40		Vanderbilt	37	
4	Sep 16, 2023	8:00 PM	Sat	New Mexico State	27	@	New Mexico	17	
4	Sep 16, 2023	3:30 PM	Sat	(20) North Carolina	31		Minnesota	13	
4	Sep 16, 2023	2:00 PM	Sat	North Carolina State	45		Virginia Military Institute	7	
4	Sep 16, 2023	7:00 PM	Sat	North Texas	40	@	Louisiana Tech	37	
4	Sep 16, 2023	2:30 PM	Sat	(9) Notre Dame	41		Central Michigan	17	
4	Sep 16, 2023	12:00 PM	Sat	Ohio	10		Iowa State	7	
4	Sep 16, 2023	4:00 PM	Sat	(6) Ohio State	63		Western Kentucky	10	
4	Sep 16, 2023	3:30 PM	Sat	(19) Oklahoma	66	@	Tulsa	17	
4	Sep 16, 2023	8:00 PM	Sat	(13) Oregon	55		Hawaii	10	
4	Sep 16, 2023	3:30 PM	Sat	(16) Oregon State	26		San Diego State	9	
4	Sep 16, 2023	12:00 PM	Sat	(7) Penn State	30	@	Illinois	13	
4	Sep 16, 2023	7:00 PM	Sat	Rice	59		Texas Southern	7	
4	Sep 16, 2023	3:30 PM	Sat	Rutgers	35		Virginia Tech	16	
4	Sep 16, 2023	8:00 PM	Sat	Sacramento State	30	@	Stanford	23	
4	Sep 16, 2023	7:00 PM	Sat	South Alabama	33	@	Oklahoma State	7	
4	Sep 16, 2023	7:00 PM	Sat	Southern Methodist	69		Prairie View A&M	0	
4	Sep 16, 2023	7:30 PM	Sat	Syracuse	35	@	Purdue	20	
4	Sep 16, 2023	2:00 PM	Sat	Temple	41		Norfolk State	9	
4	Sep 16, 2023	8:00 PM	Sat	(4) Texas	31		Wyoming	10	
4	Sep 16, 2023	4:00 PM	Sat	Texas A&M	47		Louisiana-Monroe	3	
4	Sep 16, 2023	8:00 PM	Sat	Texas Christian	36	@	Houston	13	
4	Sep 16, 2023	8:30 PM	Sat	Texas State	77		Jackson State	34	
4	Sep 16, 2023	7:00 PM	Sat	Texas Tech	41		Tarleton State	3	
4	Sep 16, 2023	7:00 PM	Sat	Toledo	21		San Jose State	17	
4	Sep 16, 2023	4:00 PM	Sat	Tulane	21	@	Southern Mississippi	3	
4	Sep 16, 2023	5:00 PM	Sat	(24) UCLA	59		North Carolina Central	7	
4	Sep 16, 2023	2:00 PM	Sat	(12) Utah	31		Weber State	7	
4	Sep 16, 2023	12:00 PM	Sat	Wake Forest	27	@	Old Dominion	24	
4	Sep 16, 2023	5:00 PM	Sat	(8) Washington	41	@	Michigan State	7	
4	Sep 16, 2023	5:00 PM	Sat	(23) Washington State	64		Northern Colorado	21	
4	Sep 16, 2023	7:30 PM	Sat	West Virginia	17		Pittsburgh	6	
4	Sep 16, 2023	12:00 PM	Sat	Wisconsin	35		Georgia Southern	14	
5	Sep 21, 2023	7:30 PM	Thu	Georgia State	30	@	Coastal Carolina	17	
5	Sep 22, 2023	10:30 PM	Fri	Air Force	45	@	San Jose State	20	
5	Sep 22, 2023	10:30 PM	Fri	Boise State	34	@	San Diego State	31	
5	Sep 22, 2023	7:30 PM	Fri	North Carolina State	24	@	Virginia	21	
5	Sep 22, 2023	7:00 PM	Fri	Wisconsin	38	@	Purdue	17	
5	Sep 23, 2023	3:30 PM	Sat	(13) Alabama	24		(15) Mississippi	10	
5	Sep 23, 2023	7:00 PM	Sat	Arizona	21	@	Stanford	20	
5	Sep 23, 2023	7:00 PM	Sat	Arkansas State	44		Southern Mississippi	37	
5	Sep 23, 2023	5:00 PM	Sat	Central Michigan	34	@	South Alabama	30	
5	Sep 23, 2023	7:00 PM	Sat	Colorado State	31	@	Middle Tennessee State	23	
5	Sep 23, 2023	3:30 PM	Sat	(18) Duke	41	@	Connecticut	7	
5	Sep 23, 2023	6:00 PM	Sat	East Carolina	44		Gardner-Webb	0	
5	Sep 23, 2023	7:00 PM	Sat	(25) Florida	22		Charlotte	7	
5	Sep 23, 2023	12:00 PM	Sat	(4) Florida State	31	@	Clemson	24	
5	Sep 23, 2023	10:30 PM	Sat	Fresno State	53		Kent State	10	
5	Sep 23, 2023	7:30 PM	Sat	(1) Georgia	49		Alabama-Birmingham	21	
5	Sep 23, 2023	2:00 PM	Sat	Georgia Southern	40	@	Ball State	3	
5	Sep 23, 2023	6:30 PM	Sat	Georgia Tech	30	@	Wake Forest	16	
5	Sep 23, 2023	7:00 PM	Sat	Houston	38		Sam Houston	7	
5	Sep 23, 2023	3:30 PM	Sat	Illinois	23		Florida Atlantic	17	
5	Sep 23, 2023	7:30 PM	Sat	Indiana	29		Akron	27	
5	Sep 23, 2023	4:00 PM	Sat	Iowa State	34		Oklahoma State	27	
5	Sep 23, 2023	5:00 PM	Sat	Jacksonville State	21		Eastern Michigan	0	
5	Sep 23, 2023	8:00 PM	Sat	James Madison	45	@	Utah State	38	
5	Sep 23, 2023	3:30 PM	Sat	Kansas	38		Brigham Young	27	
5	Sep 23, 2023	8:00 PM	Sat	Kansas State	44		Central Florida	31	
5	Sep 23, 2023	12:00 PM	Sat	Kentucky	45	@	Vanderbilt	28	
5	Sep 23, 2023	6:30 PM	Sat	Liberty	38	@	Florida International	6	
5	Sep 23, 2023	7:30 PM	Sat	Louisiana	45		Buffalo	38	
5	Sep 23, 2023	7:00 PM	Sat	(12) Louisiana State	34		Arkansas	31	
5	Sep 23, 2023	3:30 PM	Sat	Louisville	56		Boston College	28	
5	Sep 23, 2023	12:00 PM	Sat	Marshall	24		Virginia Tech	17	
5	Sep 23, 2023	3:30 PM	Sat	Maryland	31	@	Michigan State	9	
5	Sep 23, 2023	3:30 PM	Sat	(20) Miami (FL)	41	@	Temple	7	
5	Sep 23, 2023	3:30 PM	Sat	Miami (OH)	62		Delaware State	20	
5	Sep 23, 2023	12:00 PM	Sat	(2) Michigan	31		Rutgers	7	
5	Sep 23, 2023	7:30 PM	Sat	Missouri	34	N	Memphis	27	
5	Sep 23, 2023	3:30 PM	Sat	Nebraska	28		Louisiana Tech	14	
5	Sep 23, 2023	9:00 PM	Sat	Nevada-Las Vegas	45	@	Texas-El Paso	28	
5	Sep 23, 2023	3:30 PM	Sat	New Mexico	34	@	Massachusetts	31	
5	Sep 23, 2023	8:00 PM	Sat	(17) North Carolina	41	@	Pittsburgh	24	
5	Sep 23, 2023	7:30 PM	Sat	Northwestern	37		Minnesota	34	
5	Sep 23, 2023	3:30 PM	Sat	Ohio	38	@	Bowling Green	7	
5	Sep 23, 2023	7:30 PM	Sat	(6) Ohio State	17	@	(9) Notre Dame	14	
5	Sep 23, 2023	12:00 PM	Sat	(16) Oklahoma	20	@	Cincinnati	6	
5	Sep 23, 2023	3:30 PM	Sat	Old Dominion	10		Texas A&M-Commerce	9	
5	Sep 23, 2023	3:30 PM	Sat	(10) Oregon	42		(19) Colorado	6	
5	Sep 23, 2023	7:30 PM	Sat	(7) Penn State	31		(24) Iowa	0	
5	Sep 23, 2023	7:30 PM	Sat	South Carolina	37		Mississippi State	30	
5	Sep 23, 2023	4:00 PM	Sat	South Florida	42		Rice	29	
5	Sep 23, 2023	10:30 PM	Sat	(5) Southern California	42	@	Arizona State	28	
5	Sep 23, 2023	12:00 PM	Sat	Syracuse	29		Army	16	
5	Sep 23, 2023	4:00 PM	Sat	(23) Tennessee	45		Texas-San Antonio	14	
5	Sep 23, 2023	7:30 PM	Sat	(3) Texas	38	@	Baylor	6	
5	Sep 23, 2023	12:00 PM	Sat	Texas A&M	27		Auburn	10	
5	Sep 23, 2023	12:00 PM	Sat	Texas Christian	34		Southern Methodist	17	
5	Sep 23, 2023	7:00 PM	Sat	Texas State	35		Nevada	24	
5	Sep 23, 2023	1:30 PM	Sat	Toledo	49		Western Michigan	31	
5	Sep 23, 2023	12:00 PM	Sat	Troy	27		Western Kentucky	24	
5	Sep 23, 2023	7:00 PM	Sat	Tulane	36		Nicholls State	7	
5	Sep 23, 2023	12:00 PM	Sat	Tulsa	22	@	Northern Illinois	14	
5	Sep 23, 2023	3:30 PM	Sat	(11) Utah	14		(22) UCLA	7	
5	Sep 23, 2023	11:30 PM	Sat	(8) Washington	59		California	32	
5	Sep 23, 2023	7:00 PM	Sat	(21) Washington State	38		(14) Oregon State	35	
5	Sep 23, 2023	3:30 PM	Sat	West Virginia	20		Texas Tech	13	
5	Sep 23, 2023	7:00 PM	Sat	Wyoming	22		Appalachian State	19	
5	Sep 24, 2023	12:00 AM	Sun	Hawaii	20		New Mexico State	17	
6	Sep 28, 2023	8:00 PM	Thu	Jacksonville State	35	@	Sam Houston	28	
6	Sep 28, 2023	7:30 PM	Thu	Tulsa	48		Temple	26	
6	Sep 28, 2023	7:30 PM	Thu	Western Kentucky	31		Middle Tennessee State	10	
6	Sep 29, 2023	10:15 PM	Fri	Brigham Young	35		Cincinnati	27	
6	Sep 29, 2023	9:00 PM	Fri	Louisiana Tech	24	@	Texas-El Paso	10	
6	Sep 29, 2023	7:00 PM	Fri	Louisville	13	@	North Carolina State	10	
6	Sep 29, 2023	9:00 PM	Fri	(19) Oregon State	21		(10) Utah	7	
6	Sep 30, 2023	8:00 PM	Sat	Air Force	49		San Diego State	10	
6	Sep 30, 2023	9:00 PM	Sat	(12) Alabama	40	@	Mississippi State	17	
6	Sep 30, 2023	8:00 PM	Sat	Appalachian State	41	@	Louisiana-Monroe	40	
6	Sep 30, 2023	3:30 PM	Sat	Arkansas State	52	@	Massachusetts	28	
