Alabama	2104.571520598211
Clemson	2091.2273103496896
NotreDame	2060.1300963938447
CentralFlorida	2006.6596496862987
Oklahoma	1955.464650160569
Georgia	1954.965157796439
OhioState	1950.4321793678757
Michigan	1884.8783323138532
Army	1832.2368346918583
LouisianaState	1824.7915668809667
Florida	1823.5823073170218
FresnoState	1822.777965558125
AppalachianState	1821.7010531982778
WashingtonState	1815.5701815568368
Washington	1815.1531722652167
TexasA&M	1813.1000396087575
Kentucky	1808.4299252280614
Cincinnati	1801.726018252116
Syracuse	1799.8361933842077
PennState	1791.5986077848258
BoiseState	1787.4229879658005
Missouri	1772.4185721962012
MississippiState	1770.111913243141
UtahState	1749.9388506974
Utah	1739.4388313420059
NorthCarolina State	1738.020620220989
Texas	1733.11959323111
Stanford	1728.7195040560484
WestVirginia	1726.3870298977465
GeorgiaSouthern	1723.723924849327
Troy	1722.1068368843346
SouthCarolina	1713.284512957085
Alabama-Birmingham	1712.9910890798453
IowaState	1709.9483922867641
Temple	1699.9688522319705
Buffalo	1697.1875417257447
Pittsburgh	1696.8986439557627
Northwestern	1696.3846878725421
Auburn	1695.1977879180288
Iowa	1671.4269698489516
Oregon	1662.521058127322
ArkansasState	1647.0632439120236
Duke	1643.1965781971671
MichiganState	1640.9482328181323
Villanova	1640.8322655665597
BostonCollege	1640.6324378299014
GeorgiaTech	1638.8463295654583
NorthernIllinois	1637.8035159829453
Vanderbilt	1637.475959612932
MiddleTennessee State	1633.7262610803034
Ohio	1633.2546330086363
Miami	1619.6189268382432
WakeForest	1613.9724186215467
NorthTexas	1611.3486462119308
ArizonaState	1611.1819175413232
Marshall	1606.6539803005326
Purdue	1598.6045656321917
Memphis	1598.5919532734556
Virginia	1592.5682919139808
Louisiana	1589.0917096717353
TexasChristian	1586.460717187023
California	1583.1717988065252
FloridaState	1582.1746270422063
Hawaii	1581.5595657860279
Wisconsin	1578.6211589407274
Houston	1576.3075860703084
Tennessee	1575.3958571200158
VirginiaTech	1573.7723443880873
NorthCarolina A&T	1570.7642143561807
BrighamYoung	1570.3933205504854
SanDiego State	1569.7336785735804
EasternMichigan	1569.3789437734636
FloridaInternational	1566.3672080744486
IllinoisState	1564.521527336384
WesternMichigan	1564.494554589478
Minnesota	1562.0514150839624
OklahomaState	1562.0056167522418
SouthFlorida	1560.501097690925
Nevada	1558.8933400921176
Toledo	1557.105392718748
Baylor	1557.0449276772022
Tulane	1551.7925104118165
NorthernArizona	1545.2282562608564
Wyoming	1535.8551220153802
SouthernMississippi	1526.5634532677352
Louisiana-Monroe	1511.8138516590245
LouisianaTech	1509.0863692322387
Indiana	1504.31754715803
KansasState	1502.3721962750662
Maryland	1498.3040663191878
Mississippi	1493.5919037902752
TexasTech	1491.6085362699341
SouthernCalifornia	1488.8591220088394
California-Davis	1486.616589193233
Liberty	1482.836965983409
SouthernMethodist	1476.4060017237564
Arizona	1475.0508644599577
Citadel	1472.9808199280362
Nebraska	1472.139610567873
NichollsState	1469.2181400485754
CoastalCarolina	1465.930970770829
Furman	1464.974584818401
FloridaAtlantic	1457.842907719395
AustinPeay	1455.1334431753492
Colgate	1453.066986124591
Lafayette	1452.0509381375402
Charlotte	1449.2565957205968
EasternWashington	1447.2406407081567
AlabamaA&M	1446.0622295913165
Gardner-Webb	1445.0230042420137
MurrayState	1443.3523580980784
CharlestonSouthern	1442.1862908455644
Wagner	1441.7330311149008
AirForce	1441.6278768507914
NorthDakota	1441.5359419771078
NorthwesternState	1439.4706844729014
TennesseeTech	1437.1646318691521
UCLA	1436.9338027184235
StephenF. Austin	1435.2254735886052
Drake	1434.9189466202793
JamesMadison	1434.4488581486623
WeberState	1434.3125648528587
YoungstownState	1433.9939731101388
FloridaA&M	1431.6958599528903
NorthernIowa	1430.6737269970854
Chattanooga	1429.0784215358553
Colorado	1428.2462519095336
NorthCarolina Central	1427.0090167279
Albany	1423.5596210911112
SoutheastMissouri State	1423.2987392111825
HolyCross	1419.0710748949564
TennesseeState	1415.6137196394022
Mercer	1415.516748065069
Towson	1414.1204065872828
Richmond	1411.538416567336
GramblingState	1411.0721012492907
Monmouth	1409.9299159377526
McNeeseState	1409.569258143636
Arkansas-PineBluff	1409.4993283355261
William& Mary	1409.4213604043227
Elon	1407.2801175313396
SacramentoState	1405.8509198072836
Idaho	1404.9975662245915
SouthCarolina State	1404.2967738867449
Massachusetts	1403.963947207996
MissouriState	1403.8554304543434
JacksonState	1403.672198050532
AbileneChristian	1403.540235682456
Wofford	1400.3908452386386
Samford	1400.3644974236818
EastTennessee State	1398.9505595194448
Maine	1395.566852423833
SouthDakota	1392.3195590070575
SouthernIllinois	1391.755676058285
NorfolkState	1391.5182006019454
Campbell	1388.7123302539856
HoustonBaptist	1386.228183160565
Lamar	1386.014312911684
NewHampshire	1385.7662921241792
Fordham	1384.8761323087942
