4	Sep 26, 2009	Sat	Connecticut	52		Rhode Island	10	
4	Sep 26, 2009	Sat	Duke	49		North Carolina Central	14	
4	Sep 26, 2009	Sat	East Carolina	19		Central Florida	14	
4	Sep 26, 2009	Sat	(1) Florida	41	@	Kentucky	7	
4	Sep 26, 2009	Sat	(21) Georgia	20		Arizona State	17	
4	Sep 26, 2009	Sat	Georgia Tech	24		(22) North Carolina	7	
4	Sep 26, 2009	Sat	(17) Houston	29		Texas Tech	28	
4	Sep 26, 2009	Sat	Idaho	34	@	Northern Illinois	31	
4	Sep 26, 2009	Sat	Iowa	21	@	(5) Penn State	10	
4	Sep 26, 2009	Sat	Iowa State	31		Army	10	
4	Sep 26, 2009	Sat	(20) Kansas	35		Southern Mississippi	28	
4	Sep 26, 2009	Sat	Kansas State	49		Tennessee Tech	7	
4	Sep 26, 2009	Sat	Kent State	29		Miami (OH)	19	
4	Sep 26, 2009	Sat	(7) Louisiana State	30	@	Mississippi State	26	
4	Sep 26, 2009	Sat	Louisiana-Monroe	27	@	Florida Atlantic	25	
4	Sep 26, 2009	Sat	Marshall	27	@	Memphis	16	
4	Sep 26, 2009	Sat	(23) Michigan	36		Indiana	33	
4	Sep 26, 2009	Sat	Middle Tennessee State	37	@	North Texas	21	
4	Sep 26, 2009	Sat	Minnesota	35	@	Northwestern	24	
4	Sep 26, 2009	Sat	Navy	38		Western Kentucky	22	
4	Sep 26, 2009	Sat	(25) Nebraska	55		Louisiana	0	
4	Sep 26, 2009	Sat	New Mexico State	20	@	New Mexico	17	
4	Sep 26, 2009	Sat	North Carolina State	38		Pittsburgh	31	
4	Sep 26, 2009	Sat	Notre Dame	24	@	Purdue	21	
4	Sep 26, 2009	Sat	(13) Ohio State	30		Illinois	0	
4	Sep 26, 2009	Sat	(16) Oklahoma State	56		Grambling State	6	
4	Sep 26, 2009	Sat	Oregon	42		(6) California	3	
4	Sep 26, 2009	Sat	Rutgers	34	@	Maryland	13	
4	Sep 26, 2009	Sat	San Jose State	19		Cal Poly	9	
4	Sep 26, 2009	Sat	South Florida	17	@	(18) Florida State	7	
4	Sep 26, 2009	Sat	(12) Southern California	27		Washington State	6	
4	Sep 26, 2009	Sat	Stanford	34		(24) Washington	14	
4	Sep 26, 2009	Sat	Syracuse	41		Maine	24	
4	Sep 26, 2009	Sat	Temple	37		Buffalo	13	
4	Sep 26, 2009	Sat	Tennessee	34		Ohio	23	
4	Sep 26, 2009	Sat	(2) Texas	64		Texas-El Paso	7	
4	Sep 26, 2009	Sat	Texas A&M	56		Alabama-Birmingham	19	
4	Sep 26, 2009	Sat	(15) Texas Christian	14	@	Clemson	10	
4	Sep 26, 2009	Sat	Toledo	41	@	Florida International	31	
4	Sep 26, 2009	Sat	Troy	30	@	Arkansas State	27	
4	Sep 26, 2009	Sat	Tulane	42		McNeese State	32	
4	Sep 26, 2009	Sat	Tulsa	56		Sam Houston	3	
4	Sep 26, 2009	Sat	Utah	30		Louisville	14	
4	Sep 26, 2009	Sat	Utah State	53		Southern Utah	34	
4	Sep 26, 2009	Sat	Vanderbilt	36	@	Rice	17	
4	Sep 26, 2009	Sat	(11) Virginia Tech	31		(9) Miami (FL)	7	
4	Sep 26, 2009	Sat	Western Michigan	24		Hofstra	10	
4	Sep 26, 2009	Sat	Wisconsin	38		Michigan State	30	
4	Sep 26, 2009	Sat	Wyoming	30		Nevada-Las Vegas	27	
5	Sep 30, 2009	Wed	Louisiana Tech	27		Hawaii	6	
5	Oct 1, 2009	Thu	Alabama-Birmingham	30		Southern Mississippi	17	
5	Oct 1, 2009	Thu	West Virginia	35		Colorado	24	
5	Oct 2, 2009	Fri	(20) Brigham Young	35		Utah State	17	
5	Oct 2, 2009	Fri	Pittsburgh	35	@	Louisville	10	
5	Oct 3, 2009	Sat	(3) Alabama	38	@	Kentucky	20	
5	Oct 3, 2009	Sat	Arkansas	47	N	Texas A&M	19	
5	Oct 3, 2009	Sat	Auburn	26	@	Tennessee	22	
5	Oct 3, 2009	Sat	Baylor	31		Kent State	15	
5	Oct 3, 2009	Sat	(5) Boise State	34		California-Davis	16	
5	Oct 3, 2009	Sat	Boston College	28		Florida State	21	
5	Oct 3, 2009	Sat	Central Florida	32		Memphis	14	
5	Oct 3, 2009	Sat	Central Michigan	20	@	Buffalo	13	
5	Oct 3, 2009	Sat	(10) Cincinnati	37	@	Miami (OH)	13	
5	Oct 3, 2009	Sat	East Carolina	21	@	Marshall	17	
5	Oct 3, 2009	Sat	(25) Georgia Tech	42	@	Mississippi State	31	
5	Oct 3, 2009	Sat	Idaho	31		Colorado State	29	
5	Oct 3, 2009	Sat	(13) Iowa	24		Arkansas State	21	
5	Oct 3, 2009	Sat	Kansas State	24		Iowa State	23	
5	Oct 3, 2009	Sat	(4) Louisiana State	20	@	(18) Georgia	13	
5	Oct 3, 2009	Sat	Louisiana-Monroe	48		Florida International	35	
5	Oct 3, 2009	Sat	Maryland	24		Clemson	21	
5	Oct 3, 2009	Sat	(17) Miami (FL)	21		(8) Oklahoma	20	
5	Oct 3, 2009	Sat	Michigan State	26		(22) Michigan	20	
5	Oct 3, 2009	Sat	(21) Mississippi	23	@	Vanderbilt	7	
5	Oct 3, 2009	Sat	Navy	16		Air Force	13	
5	Oct 3, 2009	Sat	Nevada	63		Nevada-Las Vegas	28	
5	Oct 3, 2009	Sat	Northern Illinois	38		Western Michigan	3	
5	Oct 3, 2009	Sat	Northwestern	27	@	Purdue	21	
5	Oct 3, 2009	Sat	Notre Dame	37		Washington	30	
5	Oct 3, 2009	Sat	Ohio	44	@	Bowling Green	37	
5	Oct 3, 2009	Sat	(9) Ohio State	33	@	Indiana	14	
5	Oct 3, 2009	Sat	(16) Oregon	52		Washington State	6	
5	Oct 3, 2009	Sat	Oregon State	28	@	Arizona State	17	
5	Oct 3, 2009	Sat	(15) Penn State	35	@	Illinois	17	
5	Oct 3, 2009	Sat	San Diego State	34		New Mexico State	17	
5	Oct 3, 2009	Sat	South Carolina	38		South Carolina State	14	
5	Oct 3, 2009	Sat	South Florida	34	@	Syracuse	20	
5	Oct 3, 2009	Sat	(7) Southern California	30	@	(24) California	3	
5	Oct 3, 2009	Sat	Stanford	24		UCLA	16	
5	Oct 3, 2009	Sat	Temple	24	@	Eastern Michigan	12	
5	Oct 3, 2009	Sat	(11) Texas Christian	39		Southern Methodist	14	
5	Oct 3, 2009	Sat	Texas Tech	48		New Mexico	28	
5	Oct 3, 2009	Sat	Texas-El Paso	58		(12) Houston	41	
5	Oct 3, 2009	Sat	Toledo	37	@	Ball State	30	
5	Oct 3, 2009	Sat	Tulane	17	@	Army	16	
5	Oct 3, 2009	Sat	Tulsa	27	@	Rice	10	
5	Oct 3, 2009	Sat	Virginia	16	@	North Carolina	3	
5	Oct 3, 2009	Sat	(6) Virginia Tech	34	@	Duke	26	
5	Oct 3, 2009	Sat	Wake Forest	30		North Carolina State	24	
5	Oct 3, 2009	Sat	Wisconsin	31	@	Minnesota	28	
5	Oct 3, 2009	Sat	Wyoming	30	@	Florida Atlantic	28	
6	Oct 6, 2009	Tue	Troy	31		Middle Tennessee State	7	
6	Oct 8, 2009	Thu	(21) Nebraska	27	@	(24) Missouri	12	
6	Oct 9, 2009	Fri	Nevada	37		Louisiana Tech	14	
6	Oct 10, 2009	Sat	(3) Alabama	22	@	(20) Mississippi	3	
6	Oct 10, 2009	Sat	Arizona State	27	@	Washington State	14	
6	Oct 10, 2009	Sat	Arkansas	44		(17) Auburn	23	
6	Oct 10, 2009	Sat	Army	16		Vanderbilt	13	
6	Oct 10, 2009	Sat	Bowling Green	36	@	Kent State	35	
6	Oct 10, 2009	Sat	(18) Brigham Young	59	@	Nevada-Las Vegas	21	
