FloridaState	1820.1241126704822
Idaho	1754.3568646862568
Alabama	1740.9391872468861
Oregon	1706.8607017463446
WesternMichigan	1704.8559435062969
SouthernMethodist	1702.7398633868597
ArkansasState	1687.1660987375358
TexasA&M	1664.4193077455868
OhioState	1662.3001320919889
Arkansas	1661.3972530127696
EasternMichigan	1649.6594395926359
WestVirginia	1643.1358890876916
Washington	1641.2456491534022
Michigan	1606.0973183557217
BrighamYoung	1604.605359068714
VirginiaTech	1604.0700561408544
NorthCarolina	1596.7656269295542
GeorgiaSouthern	1594.0899660563546
California	1589.9824931081607
Baylor	1589.9824931081607
Navy	1589.9824931081607
Memphis	1589.9824931081607
Utah	1589.9824931081607
BoiseState	1589.9824931081607
OldDominion	1589.9824931081607
Oklahoma	1589.9824931081607
AirForce	1589.9824931081607
GeorgiaTech	1589.9824931081607
SouthCarolina	1589.9824931081607
MiddleTennessee State	1589.9824931081607
Vanderbilt	1589.9824931081607
Cincinnati	1581.8071432544923
Pittsburgh	1581.4697724190153
Auburn	1581.0768654724025
NorthDakota State	1579.9725115658705
Minnesota	1579.0575504781323
BostonCollege	1578.5595638101036
PennState	1577.8842195735333
Texas	1572.2199331984052
Florida	1571.2778146022395
Army	1570.4058973233734
SouthernMississippi	1568.6537244207288
WesternKentucky	1538.3816246889605
SouthernCalifornia	1521.2153587760945
Toledo	1512.7467790390008
Miami	1508.488991675328
Mississippi	1506.7162624199334
LouisianaState	1503.1007933300393
CentralMichigan	1496.2742189022224
Ohio	1492.367740315492
LouisianaTech	1485.3451782318905
Troy	1484.7829888642964
Louisiana	1475.8147115010936
NewMexico State	1465.2529195192044
BowlingGreen	1465.2259178078486
Louisiana-Monroe	1464.025309738925
Virginia	1461.5809890468213
MichiganState	1444.045712583729
NorthCarolina State	1441.2198762108985
CharlestonSouthern	1441.1604068540357
Maryland	1440.3218463497108
ColoradoState	1438.403239597114
Nevada-LasVegas	1433.7617246088246
NorthernIllinois	1429.0807176559038
Houston	1428.8116273927676
TexasState	1428.611988854439
California-Davis	1427.3447648098534
NorthCarolina Central	1427.2489186318783
Liberty	1426.9701818538358
UCLA	1420.6248210388028
TexasChristian	1420.3971324369934
Wyoming	1419.1720026505184
Hawaii	1410.0175068918393
NorthwesternState	1410.0175068918393
Connecticut	1410.0175068918393
Kansas	1410.0175068918393
SanJose State	1410.0175068918393
OregonState	1410.0175068918393
Charlotte	1410.0175068918393
KansasState	1410.0175068918393
FresnoState	1410.0175068918393
Duke	1410.0175068918393
WesternCarolina	1410.0175068918393
FloridaAtlantic	1410.0175068918393
Tennessee	1410.0175068918393
Georgia	1397.3432171410693
Colorado	1396.7812840223905
FloridaInternational	1395.0327617509786
McNeeseState	1394.2528250306148
NorthDakota	1393.0275413997806
William& Mary	1386.2736589215835
Howard	1385.9694011528716
IncarnateWord	1384.8278332980976
Rutgers	1384.0230878418188
BallState	1369.982977962767
Syracuse	1369.3486895946894
ArizonaState	1367.7026097222777
EastCarolina	1359.6711841120446
MississippiState	1353.4664019538252
WashingtonState	1351.202654958511
Iowa	1342.1432688605962
Massachusetts	1329.6839355890493
Buffalo	1325.4323328119415
Missouri	1289.4053780969123
Texas-ElPaso	1288.7204450574923
