Clemson	2069.379108739733
Alabama	2025.3795138142614
MichiganState	2019.531987793546
Oklahoma	1975.2154482536953
Iowa	1960.4507118242973
OhioState	1953.6030658672205
Stanford	1936.5722196099462
Houston	1928.2196381425497
NotreDame	1898.9751721593047
Northwestern	1892.8617817004658
TexasChristian	1855.1947555491365
OklahomaState	1853.3520135569233
Oregon	1843.1053191814462
WesternKentucky	1842.274112256684
Navy	1841.5824831866046
FloridaState	1835.2313272551355
NorthCarolina	1834.8128099892183
Michigan	1833.1795115722045
Mississippi	1831.0992723464847
Florida	1814.0055477230735
Utah	1798.3975016800293
AppalachianState	1788.368766036339
Memphis	1781.4542610664375
LouisianaState	1775.519150915991
Wisconsin	1771.5496328453737
Temple	1766.6076822402656
Toledo	1764.2487624974685
BowlingGreen	1763.6376008732227
SouthernCalifornia	1759.1934387573567
Baylor	1756.004027660383
Georgia	1752.768891606714
MississippiState	1743.8965617087656
Tennessee	1743.480238413617
Arkansas	1727.2296888634094
UCLA	1715.063252229879
WashingtonState	1707.9121627005104
TexasA&M	1703.372235022428
SanDiego State	1698.5582024347527
Pittsburgh	1697.1786784482365
BrighamYoung	1692.6213758739714
California	1686.946094369204
PennState	1683.641055443343
SouthFlorida	1674.5542698916172
PortlandState	1668.854770331488
WesternMichigan	1665.969552589417
LouisianaTech	1656.2177242127852
WestVirginia	1650.263668648633
TexasTech	1649.2419264275616
McNeeseState	1648.5545840583716
ArkansasState	1646.8352096584222
Louisville	1644.4884540584833
Cincinnati	1634.828500521384
Marshall	1634.67760543694
SouthernMississippi	1629.6190132453594
Washington	1627.2782609226451
ArizonaState	1618.3815327425039
Auburn	1617.1063901430493
NorthernIllinois	1614.825532077864
Ohio	1613.3611362328768
CentralMichigan	1602.606727533819
GeorgiaSouthern	1598.6524680431444
Arizona	1592.77440624952
Indiana	1587.3966670481068
AirForce	1585.3859733336878
KansasState	1581.1292252910275
NorthCarolina State	1581.0973626836571
BoiseState	1579.724571615329
Akron	1571.1291012145323
Minnesota	1566.483442359796
JamesMadison	1564.0237477864948
MiddleTennessee State	1563.3689900420925
NorthDakota	1559.7510092043344
Texas	1554.6812509153006
Fordham	1553.9919826966095
Nebraska	1547.355705800521
SouthDakota State	1544.398027259211
Connecticut	1542.30490029603
Illinois	1533.751088959569
