1	Aug 30, 2007	Thu	(24) Boise State	56		Weber State	7	
1	Aug 30, 2007	Thu	Cincinnati	59		Southeast Missouri State	3	
1	Aug 30, 2007	Thu	Kent State	23	@	Iowa State	14	
1	Aug 30, 2007	Thu	(2) Louisiana State	45	@	Mississippi State	0	
1	Aug 30, 2007	Thu	(10) Louisville	73		Murray State	10	
1	Aug 30, 2007	Thu	Miami (OH)	14	@	Ball State	13	
1	Aug 30, 2007	Thu	Nevada-Las Vegas	23	@	Utah State	16	
1	Aug 30, 2007	Thu	New Mexico State	35		Southeastern Louisiana	14	
1	Aug 30, 2007	Thu	Oregon State	24		Utah	7	
1	Aug 30, 2007	Thu	(16) Rutgers	38		Buffalo	3	
1	Aug 30, 2007	Thu	Tulsa	35	@	Louisiana-Monroe	17	
1	Aug 31, 2007	Fri	Navy	30	@	Temple	19	
1	Aug 31, 2007	Fri	Washington	42	@	Syracuse	12	
1	Sep 1, 2007	Sat	Air Force	34		South Carolina State	3	
1	Sep 1, 2007	Sat	Akron	22		Army	14	
1	Sep 1, 2007	Sat	Alabama	52		Western Carolina	6	
1	Sep 1, 2007	Sat	Appalachian State	34	@	(5) Michigan	32	
1	Sep 1, 2007	Sat	Arizona State	45		San Jose State	3	
1	Sep 1, 2007	Sat	(21) Arkansas	46		Troy	26	
1	Sep 1, 2007	Sat	(18) Auburn	23		Kansas State	13	
1	Sep 1, 2007	Sat	Boston College	38		Wake Forest	28	
1	Sep 1, 2007	Sat	Bowling Green	32	@	Minnesota	31	
1	Sep 1, 2007	Sat	Brigham Young	20		Arizona	7	
1	Sep 1, 2007	Sat	(12) California	45		(15) Tennessee	31	
1	Sep 1, 2007	Sat	Central Florida	25	@	North Carolina State	23	
1	Sep 1, 2007	Sat	Colorado	31	N	Colorado State	28	
1	Sep 1, 2007	Sat	Connecticut	45	@	Duke	14	
1	Sep 1, 2007	Sat	(6) Florida	49		Western Kentucky	3	
1	Sep 1, 2007	Sat	Florida Atlantic	27		Middle Tennessee State	14	
1	Sep 1, 2007	Sat	Fresno State	24		Sacramento State	3	
1	Sep 1, 2007	Sat	(13) Georgia	35		Oklahoma State	14	
1	Sep 1, 2007	Sat	Georgia Tech	33	@	Notre Dame	3	
1	Sep 1, 2007	Sat	(23) Hawaii	63		Northern Colorado	6	
1	Sep 1, 2007	Sat	Indiana	55		Indiana State	7	
1	Sep 1, 2007	Sat	Iowa	16	@	Northern Illinois	3	
1	Sep 1, 2007	Sat	Kansas	52		Central Michigan	7	
1	Sep 1, 2007	Sat	Kentucky	50		Eastern Kentucky	10	
1	Sep 1, 2007	Sat	Louisiana Tech	28		Central Arkansas	7	
1	Sep 1, 2007	Sat	Maryland	31		Villanova	14	
1	Sep 1, 2007	Sat	Miami (FL)	31		Marshall	3	
1	Sep 1, 2007	Sat	Michigan State	55		Alabama-Birmingham	18	
1	Sep 1, 2007	Sat	Mississippi	23	@	Memphis	21	
1	Sep 1, 2007	Sat	Missouri	40	N	Illinois	34	
1	Sep 1, 2007	Sat	(20) Nebraska	52		Nevada	10	
1	Sep 1, 2007	Sat	Nicholls State	16	@	Rice	14	
1	Sep 1, 2007	Sat	North Carolina	37		James Madison	14	
1	Sep 1, 2007	Sat	Northwestern	27		Northeastern	0	
1	Sep 1, 2007	Sat	Ohio	36		Gardner-Webb	14	
1	Sep 1, 2007	Sat	(11) Ohio State	38		Youngstown State	6	
1	Sep 1, 2007	Sat	(8) Oklahoma	79		North Texas	10	
1	Sep 1, 2007	Sat	Oregon	48		Houston	27	
1	Sep 1, 2007	Sat	(17) Penn State	59		Florida International	0	
1	Sep 1, 2007	Sat	Pittsburgh	27		Eastern Michigan	3	
1	Sep 1, 2007	Sat	Purdue	52	@	Toledo	24	
1	Sep 1, 2007	Sat	South Carolina	28		Louisiana	14	
1	Sep 1, 2007	Sat	South Florida	28		Elon	13	
1	Sep 1, 2007	Sat	(1) Southern California	38		Idaho	10	
1	Sep 1, 2007	Sat	Southern Mississippi	35		Tennessee-Martin	13	
1	Sep 1, 2007	Sat	(4) Texas	21		Arkansas State	13	
1	Sep 1, 2007	Sat	(25) Texas A&M	38		Montana State	7	
1	Sep 1, 2007	Sat	(22) Texas Christian	27		Baylor	0	
1	Sep 1, 2007	Sat	Texas-El Paso	10		New Mexico	6	
1	Sep 1, 2007	Sat	(14) UCLA	45	@	Stanford	17	
1	Sep 1, 2007	Sat	Vanderbilt	41		Richmond	17	
1	Sep 1, 2007	Sat	(9) Virginia Tech	17		East Carolina	7	
1	Sep 1, 2007	Sat	(3) West Virginia	62		Western Michigan	24	
1	Sep 1, 2007	Sat	(7) Wisconsin	42		Washington State	21	
1	Sep 1, 2007	Sat	Wyoming	23		Virginia	3	
1	Sep 3, 2007	Mon	Clemson	24		(19) Florida State	18	
1	Sep 3, 2007	Mon	Texas Tech	49	@	Southern Methodist	9	
2	Sep 6, 2007	Thu	Cincinnati	34		Oregon State	3	
2	Sep 6, 2007	Thu	(8) Louisville	58		Middle Tennessee State	42	
2	Sep 7, 2007	Fri	(15) Rutgers	41		Navy	24	
2	Sep 8, 2007	Sat	Air Force	20	@	Utah	12	
2	Sep 8, 2007	Sat	Alabama	24	@	Vanderbilt	10	
2	Sep 8, 2007	Sat	Arizona	45		Northern Arizona	24	
2	Sep 8, 2007	Sat	Arizona State	33		Colorado	14	
2	Sep 8, 2007	Sat	Army	14		Rhode Island	7	
2	Sep 8, 2007	Sat	Ball State	38	@	Eastern Michigan	16	
2	Sep 8, 2007	Sat	Baylor	42		Rice	17	
2	Sep 8, 2007	Sat	Boston College	37		North Carolina State	17	
2	Sep 8, 2007	Sat	Buffalo	42	@	Temple	7	
2	Sep 8, 2007	Sat	(10) California	34	@	Colorado State	28	
2	Sep 8, 2007	Sat	Central Michigan	52		Toledo	31	
2	Sep 8, 2007	Sat	(25) Clemson	49		Louisiana-Monroe	26	
2	Sep 8, 2007	Sat	Connecticut	38		Maine	0	
2	Sep 8, 2007	Sat	East Carolina	34		North Carolina	31	
2	Sep 8, 2007	Sat	(4) Florida	59		Troy	31	
2	Sep 8, 2007	Sat	Florida State	34		Alabama-Birmingham	24	
2	Sep 8, 2007	Sat	(21) Georgia Tech	69		Samford	14	
2	Sep 8, 2007	Sat	(20) Hawaii	45	@	Louisiana Tech	44	
2	Sep 8, 2007	Sat	Idaho	20		Cal Poly	13	
2	Sep 8, 2007	Sat	Illinois	21		Western Illinois	0	
2	Sep 8, 2007	Sat	Indiana	37	@	Western Michigan	27	
2	Sep 8, 2007	Sat	Iowa	35		Syracuse	0	
2	Sep 8, 2007	Sat	Kansas	62		Southeastern Louisiana	0	
2	Sep 8, 2007	Sat	Kansas State	34		San Jose State	14	
2	Sep 8, 2007	Sat	Kentucky	56		Kent State	20	
2	Sep 8, 2007	Sat	(2) Louisiana State	48		(9) Virginia Tech	7	
2	Sep 8, 2007	Sat	Maryland	26	@	Florida International	10	
2	Sep 8, 2007	Sat	Michigan State	28		Bowling Green	17	
2	Sep 8, 2007	Sat	Minnesota	41		Miami (OH)	35	
2	Sep 8, 2007	Sat	Mississippi State	38	@	Tulane	17	
2	Sep 8, 2007	Sat	Missouri	38	@	Mississippi	25	
2	Sep 8, 2007	Sat	(16) Nebraska	20	@	Wake Forest	17	
2	Sep 8, 2007	Sat	New Mexico	44		New Mexico State	34	
2	Sep 8, 2007	Sat	Northern Iowa	24	@	Iowa State	13	
2	Sep 8, 2007	Sat	Northwestern	36		Nevada	31	
2	Sep 8, 2007	Sat	Ohio	31	@	Louisiana	23	
2	Sep 8, 2007	Sat	(12) Ohio State	20		Akron	2	
2	Sep 8, 2007	Sat	(5) Oklahoma	51		Miami (FL)	13	
2	Sep 8, 2007	Sat	Oklahoma State	42		Florida Atlantic	6	
2	Sep 8, 2007	Sat	Oregon	39	@	Michigan	7	
2	Sep 8, 2007	Sat	(14) Penn State	31		Notre Dame	10	
2	Sep 8, 2007	Sat	Pittsburgh	34		Grambling State	10	
2	Sep 8, 2007	Sat	Purdue	52		Eastern Illinois	6	
2	Sep 8, 2007	Sat	South Carolina	16	@	(11) Georgia	12	
2	Sep 8, 2007	Sat	South Florida	26	@	(17) Auburn	23	
2	Sep 8, 2007	Sat	Southern Illinois	34	@	Northern Illinois	31	
2	Sep 8, 2007	Sat	Southern Methodist	45		North Texas	31	
2	Sep 8, 2007	Sat	(24) Tennessee	39		Southern Mississippi	19	
2	Sep 8, 2007	Sat	(7) Texas	34		(19) Texas Christian	13	
2	Sep 8, 2007	Sat	(23) Texas A&M	47		Fresno State	45	
2	Sep 8, 2007	Sat	Texas Tech	45		Texas-El Paso	31	
2	Sep 8, 2007	Sat	(13) UCLA	27		Brigham Young	17	
2	Sep 8, 2007	Sat	Virginia	24		Duke	13	
2	Sep 8, 2007	Sat	Washington	24		(22) Boise State	10	
2	Sep 8, 2007	Sat	Washington State	45		San Diego State	17	
2	Sep 8, 2007	Sat	(3) West Virginia	48	@	Marshall	23	
