1	Aug 29, 2013	7:00 PM	Thu	Ball State	51		Illinois State	28	
1	Aug 29, 2013	7:00 PM	Thu	Bowling Green	34		Tulsa	7	
1	Aug 29, 2013	7:00 PM	Thu	Central Florida	38		Akron	7	
1	Aug 29, 2013	10:30 PM	Thu	Fresno State	52		Rutgers	51	
1	Aug 29, 2013	7:00 PM	Thu	Indiana	73		Indiana State	35	
1	Aug 29, 2013	6:00 PM	Thu	Kent State	17		Liberty	10	
1	Aug 29, 2013	7:30 PM	Thu	Middle Tennessee State	45		Western Carolina	24	
1	Aug 29, 2013	7:00 PM	Thu	Minnesota	51		Nevada-Las Vegas	23	
1	Aug 29, 2013	9:15 PM	Thu	Mississippi	39	@	Vanderbilt	35	
1	Aug 29, 2013	10:00 PM	Thu	San Jose State	24		Sacramento State	0	
1	Aug 29, 2013	6:00 PM	Thu	(6) South Carolina	27		North Carolina	10	
1	Aug 29, 2013	11:00 PM	Thu	(24) Southern California	30	@	Hawaii	13	
1	Aug 29, 2013	7:30 PM	Thu	Southern Utah	22	@	South Alabama	21	
1	Aug 29, 2013	7:30 PM	Thu	Towson	33	@	Connecticut	18	
1	Aug 29, 2013	8:00 PM	Thu	Tulane	34		Jackson State	7	
1	Aug 29, 2013	8:00 PM	Thu	Utah	30		Utah State	26	
1	Aug 29, 2013	6:30 PM	Thu	Wake Forest	31		Presbyterian	7	
1	Aug 30, 2013	10:00 PM	Fri	Arizona	35		Northern Arizona	0	
1	Aug 30, 2013	7:00 PM	Fri	Army	28		Morgan State	12	
1	Aug 30, 2013	8:30 PM	Fri	Houston	62		Southern	13	
1	Aug 30, 2013	8:00 PM	Fri	Miami (FL)	34		Florida Atlantic	6	
1	Aug 30, 2013	8:00 PM	Fri	Michigan State	26		Western Michigan	13	
1	Aug 30, 2013	8:30 PM	Fri	North Dakota State	24	@	Kansas State	21	
1	Aug 30, 2013	7:00 PM	Fri	Samford	31	@	Georgia State	21	
1	Aug 30, 2013	8:00 PM	Fri	Texas Tech	41	@	Southern Methodist	23	
1	Aug 31, 2013	3:00 PM	Sat	Air Force	38		Colgate	13	
1	Aug 31, 2013	5:30 PM	Sat	(1) Alabama	35	N	Virginia Tech	10	Georgia Dome - Atlanta, GA
1	Aug 31, 2013	4:00 PM	Sat	Arkansas	34		Louisiana	14	
1	Aug 31, 2013	7:00 PM	Sat	Arkansas State	62		Arkansas-Pine Bluff	11	
1	Aug 31, 2013	7:00 PM	Sat	Auburn	31		Washington State	24	
1	Aug 31, 2013	7:30 PM	Sat	Baylor	69		Wofford	3	
1	Aug 31, 2013	12:00 PM	Sat	Boston College	24		Villanova	14	
1	Aug 31, 2013		Sat	Cincinnati	42		Purdue	7	
1	Aug 31, 2013	8:00 PM	Sat	(8) Clemson	38		(5) Georgia	35	
1	Aug 31, 2013	4:00 PM	Sat	Duke	45		North Carolina Central	0	
1	Aug 31, 2013	7:00 PM	Sat	East Carolina	52		Old Dominion	38	
1	Aug 31, 2013	8:00 PM	Sat	Eastern Illinois	40	@	San Diego State	19	
1	Aug 31, 2013	6:00 PM	Sat	Eastern Michigan	34		Howard	24	
1	Aug 31, 2013	6:00 PM	Sat	Eastern Washington	49	@	(25) Oregon State	46	
1	Aug 31, 2013	12:21 PM	Sat	(10) Florida	24		Toledo	6	
1	Aug 31, 2013	12:00 PM	Sat	Georgia Tech	70		Elon	0	
1	Aug 31, 2013	12:00 PM	Sat	Illinois	42		Southern Illinois	34	
1	Aug 31, 2013	9:00 PM	Sat	(12) Louisiana State	37	N	(20) Texas Christian	27	AT&T Stadium - Arlington, TX
1	Aug 31, 2013	7:00 PM	Sat	Marshall	52		Miami (OH)	14	
1	Aug 31, 2013	12:30 PM	Sat	Maryland	43		Florida International	10	
1	Aug 31, 2013	7:00 PM	Sat	McNeese State	53	@	South Florida	21	
1	Aug 31, 2013	3:30 PM	Sat	(17) Michigan	59		Central Michigan	9	
1	Aug 31, 2013	7:00 PM	Sat	Missouri	58		Murray State	14	
1	Aug 31, 2013	8:00 PM	Sat	(18) Nebraska	37		Wyoming	34	
1	Aug 31, 2013	12:30 PM	Sat	North Carolina State	40		Louisiana Tech	14	
1	Aug 31, 2013	7:00 PM	Sat	North Texas	40		Idaho	6	
1	Aug 31, 2013	3:30 PM	Sat	Northern Illinois	30	@	Iowa	27	
1	Aug 31, 2013	8:00 PM	Sat	Northern Iowa	28	@	Iowa State	20	
1	Aug 31, 2013	10:30 PM	Sat	(22) Northwestern	44	@	California	30	
1	Aug 31, 2013	3:30 PM	Sat	(14) Notre Dame	28		Temple	6	
1	Aug 31, 2013	12:00 PM	Sat	(2) Ohio State	40		Buffalo	20	
1	Aug 31, 2013	7:00 PM	Sat	(16) Oklahoma	34		Louisiana-Monroe	0	
1	Aug 31, 2013	3:30 PM	Sat	(13) Oklahoma State	21	N	Mississippi State	3	Reliant Stadium - Houston, TX
1	Aug 31, 2013	4:00 PM	Sat	(3) Oregon	66		Nicholls State	3	
1	Aug 31, 2013	3:30 PM	Sat	Penn State	23	N	Syracuse	17	MetLife Stadium - East Rutherford, NJ
1	Aug 31, 2013	6:00 PM	Sat	Tennessee	45		Austin Peay	0	
1	Aug 31, 2013	8:00 PM	Sat	(15) Texas	56		New Mexico State	7	
1	Aug 31, 2013	1:00 PM	Sat	(7) Texas A&M	52		Rice	31	
1	Aug 31, 2013	7:00 PM	Sat	Texas State	22	@	Southern Mississippi	15	
1	Aug 31, 2013	8:00 PM	Sat	Texas-San Antonio	21	@	New Mexico	13	
1	Aug 31, 2013	7:00 PM	Sat	Troy	34		Alabama-Birmingham	31	
1	Aug 31, 2013	10:00 PM	Sat	(21) UCLA	58		Nevada	20	
1	Aug 31, 2013		Sat	Virginia	19		Brigham Young	16	
1	Aug 31, 2013	10:00 PM	Sat	Washington	38		(19) Boise State	6	
1	Aug 31, 2013	12:00 PM	Sat	West Virginia	24		William & Mary	17	
1	Aug 31, 2013	7:00 PM	Sat	Western Kentucky	35	N	Kentucky	26	LP Field - Nashville, TN
1	Aug 31, 2013	12:00 PM	Sat	(23) Wisconsin	45		Massachusetts	0	
1	Sep 1, 2013	6:00 PM	Sun	Colorado	41	N	Colorado State	27	Sports Authority Field at Mile High Stadium - Denver, CO
1	Sep 1, 2013	3:30 PM	Sun	(9) Louisville	49		Ohio	7	
1	Sep 2, 2013	8:00 PM	Mon	(10) Florida State	41	@	Pittsburgh	13	
2	Sep 5, 2013	10:00 PM	Thu	Arizona State	55		Sacramento State	0	
2	Sep 5, 2013	7:30 PM	Thu	East Carolina	31		Florida Atlantic	13	
2	Sep 6, 2013	8:00 PM	Fri	Boston College	24		Wake Forest	10	
2	Sep 6, 2013		Fri	Central Florida	38	@	Florida International	0	
2	Sep 7, 2013	6:00 PM	Sat	Akron	35		James Madison	33	
2	Sep 7, 2013	10:30 PM	Sat	Arizona	58	@	Nevada-Las Vegas	13	
2	Sep 7, 2013	7:00 PM	Sat	Arkansas	31		Samford	21	
2	Sep 7, 2013	7:30 PM	Sat	Auburn	38		Arkansas State	9	
2	Sep 7, 2013	1:00 PM	Sat	Ball State	40		Army	14	
2	Sep 7, 2013	3:30 PM	Sat	(23) Baylor	70		Buffalo	13	
2	Sep 7, 2013	3:00 PM	Sat	Boise State	63		Tennessee-Martin	14	
2	Sep 7, 2013	12:00 PM	Sat	Bowling Green	41	@	Kent State	22	
2	Sep 7, 2013		Sat	Brigham Young	40		(15) Texas	21	
2	Sep 7, 2013	5:00 PM	Sat	California	37		Portland State	30	
2	Sep 7, 2013	3:00 PM	Sat	Central Michigan	24		New Hampshire	21	
2	Sep 7, 2013	2:00 PM	Sat	Chattanooga	42	@	Georgia State	14	
2	Sep 7, 2013	12:30 PM	Sat	(4) Clemson	52		South Carolina State	13	
2	Sep 7, 2013	8:00 PM	Sat	Colorado	38		Central Arkansas	24	
2	Sep 7, 2013	4:30 PM	Sat	Duke	28	@	Memphis	14	
2	Sep 7, 2013	10:00 PM	Sat	Fresno State	41		Cal Poly	25	
2	Sep 7, 2013	4:30 PM	Sat	(11) Georgia	41		(6) South Carolina	30	
2	Sep 7, 2013	12:00 PM	Sat	Houston	22	@	Temple	13	
2	Sep 7, 2013		Sat	Illinois	45		Cincinnati	17	
2	Sep 7, 2013	12:00 PM	Sat	Iowa	28		Missouri State	14	
2	Sep 7, 2013	7:00 PM	Sat	Kansas	31		South Dakota	14	
2	Sep 7, 2013	6:30 PM	Sat	Kansas State	48		Louisiana	27	
2	Sep 7, 2013	12:00 PM	Sat	Kentucky	41		Miami (OH)	7	
2	Sep 7, 2013	7:00 PM	Sat	(9) Louisiana State	56		Alabama-Birmingham	17	
2	Sep 7, 2013	7:00 PM	Sat	Louisiana Tech	27		Lamar	14	
2	Sep 7, 2013	7:00 PM	Sat	Louisiana-Monroe	48		Grambling State	10	
2	Sep 7, 2013	12:00 PM	Sat	(8) Louisville	44		Eastern Kentucky	7	
2	Sep 7, 2013		Sat	Maine	24	@	Massachusetts	14	
2	Sep 7, 2013	6:30 PM	Sat	Marshall	55		Gardner-Webb	0	
2	Sep 7, 2013	4:00 PM	Sat	Maryland	47		Old Dominion	10	
2	Sep 7, 2013	12:00 PM	Sat	Miami (FL)	21		(12) Florida	16	
2	Sep 7, 2013	8:00 PM	Sat	(17) Michigan	41		(14) Notre Dame	30	
2	Sep 7, 2013	12:00 PM	Sat	Michigan State	21		South Florida	6	
2	Sep 7, 2013	8:00 PM	Sat	Minnesota	44	@	New Mexico State	21	
2	Sep 7, 2013	7:00 PM	Sat	Mississippi	31		Southeast Missouri State	13	
2	Sep 7, 2013		Sat	Mississippi State	51		Alcorn State	7	
2	Sep 7, 2013	3:30 PM	Sat	Missouri	38		Toledo	23	
2	Sep 7, 2013	6:00 PM	Sat	Navy	41	@	Indiana	35	
2	Sep 7, 2013	6:00 PM	Sat	(22) Nebraska	56		Southern Mississippi	13	
2	Sep 7, 2013	9:05 PM	Sat	Nevada	36		California-Davis	7	
2	Sep 7, 2013	8:00 PM	Sat	New Mexico	42	@	Texas-El Paso	35	
2	Sep 7, 2013	7:00 PM	Sat	Nicholls State	27	@	Western Michigan	23	
2	Sep 7, 2013	12:30 PM	Sat	North Carolina	40		Middle Tennessee State	20	
2	Sep 7, 2013	6:00 PM	Sat	North Carolina State	23		Richmond	21	
2	Sep 7, 2013	6:00 PM	Sat	(19) Northwestern	48		Syracuse	27	
2	Sep 7, 2013	7:00 PM	Sat	Ohio	27		North Texas	21	
