Oklahoma	2053.684471755471
Utah	2017.8936002329478
Texas	2003.6211113176653
Florida	1994.4778930629457
TexasTech	1986.2242760590502
BoiseState	1976.809075602966
Alabama	1945.7460293067825
PennState	1919.9600225703937
SouthernCalifornia	1916.3996361541388
OhioState	1883.4019550061203
Cincinnati	1877.1005732181363
BallState	1857.998606821751
TexasChristian	1854.9239659375164
OklahomaState	1808.4550725741315
Georgia	1803.7251911945555
Pittsburgh	1798.195808847073
GeorgiaTech	1785.7865900366403
MichiganState	1782.670798810701
VirginiaTech	1755.0352386062955
Missouri	1753.995342509292
BostonCollege	1753.3859522015284
Oregon	1753.3090625793589
FloridaState	1744.2792663235803
Nebraska	1739.7700631112439
BrighamYoung	1729.0139981001846
OregonState	1728.4819789485878
Northwestern	1720.50925773545
Mississippi	1714.9313987215653
WestVirginia	1705.1295571526034
NorthCarolina	1701.7386214757496
Iowa	1701.0348418022559
WesternMichigan	1701.0315678671789
Kansas	1688.5111127035602
Rice	1686.9938841159578
Clemson	1681.7320375207955
California	1678.7127697695453
AirForce	1669.2075625833777
WakeForest	1667.4101106411347
Rutgers	1665.131681040741
EastCarolina	1652.792289150765
Maryland	1648.6585156089473
SouthCarolina	1647.533885465949
CentralMichigan	1637.1209969044623
Tulsa	1633.9956417433511
Buffalo	1633.4214987536404
SouthFlorida	1632.9092854967573
Navy	1632.7336174911075
Wisconsin	1632.0208349523252
NorthCarolina State	1623.0699585516038
Connecticut	1617.1025581118608
LouisianaState	1614.3813956153044
Nevada	1605.3076004145225
Arizona	1600.9282489359387
Houston	1576.690206886078
ColoradoState	1568.4319336249348
NewHampshire	1566.4117369600967
Minnesota	1564.6414377836659
Hawaii	1563.0287969464175
Vanderbilt	1558.594307531622
Virginia	1546.9193820604398
Colorado	1541.8516660928062
LouisianaTech	1539.1271085492383
Arkansas	1538.705382046639
Troy	1538.5114191582095
NotreDame	1533.7028427278894
Kentucky	1531.7800331838234
SouthernMississippi	1528.0675328327907
Illinois	1520.1380128546566
FresnoState	1511.7136791070657
Tennessee	1503.4293367939165
NorthernIllinois	1501.4388983381841
Auburn	1487.422916723396
BowlingGreen	1486.4145040349185
Louisville	1482.0714100455648
CalPoly	1477.7581100661803
Purdue	1471.570096377095
SanJose State	1468.4822244397403
Baylor	1463.9045052180272
Stanford	1462.884855939064
Massachusetts	1460.0453412932866
FloridaAtlantic	1457.2386558476571
KansasState	1456.6314473207035
CoastalCarolina	1453.866128815714
ArizonaState	1453.5503702816386
Temple	1451.2288601233809
YoungstownState	1450.4870860716367
StephenF. Austin	1448.4514803501756
Duke	1447.0082209229456
Nevada-LasVegas	1444.5879665511043
Gardner-Webb	1443.5612155238903
MissouriState	1443.3823121345654
GeorgiaSouthern	1441.405447221723
JacksonvilleState	1440.0651371255562
Texas-ElPaso	1437.7181811673208
MississippiState	1436.896978643493
SouthernIllinois	1436.0363673091367
SoutheastMissouri State	1435.864851008366
RhodeIsland	1435.6883756523368
NorthernIowa	1435.2104483771125
Furman	1432.76956691827
WesternCarolina	1432.6736482645572
ArkansasState	1432.282596398462
Miami	1430.3415703636424
Memphis	1429.9071803920617
Villanova	1429.732109794891
Samford	1429.6285716172654
Maine	1429.2788233190122
CentralArkansas	1428.8015228171214
McNeeseState	1428.0269445427632
Louisiana	1427.7375959533106
SouthernUtah	1425.0454892039606
SamHouston	1424.9406597190284
Towson	1418.5920147042439
Delaware	1418.3533124237558
Wofford	1415.95519855728
